"CLOSE_DEF_PERSON_ID","GP","G","DEFENSE_CATEGORY","FREQ","D_FGM","D_FGA","D_FG_PCT","NORMAL_FG_PCT","PCT_PLUSMINUS","DEF_PERSON_NAME"
"204001","72","71","Less Than 10 Ft","0.544","3.51"," 7.31","0.481","0.552","-0.071","Kristaps Porzingis"
"204001","72","70","Greater Than 15 Ft","0.411","1.90"," 5.51","0.345","0.375","-0.030","Kristaps Porzingis"
"203124","59","59","Overall","1.000","2.98","6.54","0.456","0.465","-0.009","Kyle O'Quinn"
"203124","59","29","3 Pointers","0.130","0.32","0.85","0.380","0.346"," 0.034","Kyle O'Quinn"
"203124","59","59","2 Pointers","0.870","2.66","5.69","0.467","0.497","-0.030","Kyle O'Quinn"
"203124","59","54","Less Than 6 Ft","0.484","1.66","3.17","0.524","0.592","-0.068","Kyle O'Quinn"
"203124","59","56","Less Than 10 Ft","0.591","1.95","3.86","0.504","0.545","-0.040","Kyle O'Quinn"
"203124","59","50","Greater Than 15 Ft","0.301","0.76","1.97","0.388","0.378"," 0.010","Kyle O'Quinn"
"202498","56","56","Overall","1.000","2.61","6.30","0.414","0.446","-0.032","Lance Thomas"
"202498","56","44","3 Pointers","0.292","0.57","1.84","0.311","0.347","-0.036","Lance Thomas"
"202498","56","55","2 Pointers","0.708","2.04","4.46","0.456","0.491","-0.035","Lance Thomas"
"202498","56","38","Less Than 6 Ft","0.255","0.93","1.61","0.578","0.615","-0.037","Lance Thomas"
"202498","56","50","Less Than 10 Ft","0.388","1.21","2.45","0.496","0.558","-0.062","Lance Thomas"
"202498","56","53","Greater Than 15 Ft","0.518","1.16","3.27","0.355","0.365","-0.010","Lance Thomas"
"204038","82","82","Overall","1.000","3.90","9.16","0.426","0.437","-0.011","Langston Galloway"
"204038","82","75","3 Pointers","0.294","0.94","2.70","0.348","0.351","-0.002","Langston Galloway"
"204038","82","81","2 Pointers","0.706","2.96","6.46","0.458","0.475","-0.017","Langston Galloway"
"204038","82","75","Less Than 6 Ft","0.220","1.24","2.01","0.618","0.593"," 0.025","Langston Galloway"
"204038","82","80","Less Than 10 Ft","0.354","1.68","3.24","0.519","0.534","-0.015","Langston Galloway"
"204038","82","79","Greater Than 15 Ft","0.521","1.73","4.77","0.363","0.371","-0.008","Langston Galloway"
"200811","28","28","Overall","1.000","1.36","3.21","0.422","0.454","-0.032","Lou Amundson"
"200811","28","13","3 Pointers","0.200","0.29","0.64","0.444","0.354"," 0.090","Lou Amundson"
"200811","28","28","2 Pointers","0.800","1.07","2.57","0.417","0.489","-0.072","Lou Amundson"
"200811","28","23","Less Than 6 Ft","0.444","0.75","1.43","0.525","0.598","-0.073","Lou Amundson"
"200811","28","26","Less Than 10 Ft","0.567","0.96","1.82","0.529","0.542","-0.013","Lou Amundson"
"200811","28","18","Greater Than 15 Ft","0.344","0.36","1.11","0.323","0.392","-0.069","Lou Amundson"
"201577","81","81","Overall","1.000","6.07","12.86","0.472","0.478","-0.006","Robin Lopez"
"201577","81","47","3 Pointers","0.090","0.43"," 1.16","0.372","0.342"," 0.030","Robin Lopez"
"201577","81","81","2 Pointers","0.910","5.64","11.70","0.482","0.501","-0.019","Robin Lopez"
"201577","81","81","Less Than 6 Ft","0.466","2.98"," 6.00","0.496","0.604","-0.108","Robin Lopez"
"201577","81","81","Less Than 10 Ft","0.621","3.81"," 7.99","0.478","0.550","-0.073","Robin Lopez"
"201577","81","72","Greater Than 15 Ft","0.292","1.75"," 3.75","0.467","0.380"," 0.087","Robin Lopez"
"2756","53","53","Overall","1.000","2.55","5.45","0.467","0.442","0.026","Sasha Vujacic"
"2756","53","36","3 Pointers","0.301","0.64","1.64","0.391","0.369","0.022","Sasha Vujacic"
"2756","53","52","2 Pointers","0.699","1.91","3.81","0.500","0.481","0.019","Sasha Vujacic"
"2756","53","38","Less Than 6 Ft","0.277","0.96","1.51","0.638","0.607","0.031","Sasha Vujacic"
"2756","53","42","Less Than 10 Ft","0.377","1.13","2.06","0.550","0.543","0.007","Sasha Vujacic"
"2756","53","47","Greater Than 15 Ft","0.554","1.21","3.02","0.400","0.377","0.023","Sasha Vujacic"
"203932","77","77","Overall","1.000","3.45","7.79","0.443","0.453","-0.010","Aaron Gordon"
"203932","77","66","3 Pointers","0.328","0.90","2.56","0.350","0.353","-0.002","Aaron Gordon"
"203932","77","76","2 Pointers","0.672","2.56","5.23","0.489","0.492","-0.003","Aaron Gordon"
"203932","77","66","Less Than 6 Ft","0.345","1.60","2.69","0.594","0.599","-0.005","Aaron Gordon"
"203932","77","70","Less Than 10 Ft","0.462","1.94","3.60","0.538","0.545","-0.007","Aaron Gordon"
"203932","77","73","Greater Than 15 Ft","0.477","1.36","3.71","0.367","0.370","-0.003","Aaron Gordon"
"203094","51","51","Overall","1.000","2.69","5.88","0.457","0.455"," 0.001","Andrew Nicholson"
"203094","51","28","3 Pointers","0.217","0.35","1.27","0.277","0.370","-0.093","Andrew Nicholson"
"203094","51","50","2 Pointers","0.783","2.33","4.61","0.506","0.492"," 0.015","Andrew Nicholson"
"203094","51","41","Less Than 6 Ft","0.413","1.45","2.43","0.597","0.607","-0.011","Andrew Nicholson"
"203094","51","44","Less Than 10 Ft","0.553","1.82","3.25","0.560","0.550"," 0.010","Andrew Nicholson"
"203094","51","38","Greater Than 15 Ft","0.383","0.69","2.25","0.304","0.379","-0.075","Andrew Nicholson"
"201943","48","48","Overall","1.000","2.33","5.79","0.403","0.431","-0.029","Brandon Jennings"
"201943","48","38","3 Pointers","0.291","0.60","1.69","0.358","0.343"," 0.015","Brandon Jennings"
"201943","48","48","2 Pointers","0.709","1.73","4.10","0.421","0.471","-0.050","Brandon Jennings"
"201943","48","30","Less Than 6 Ft","0.205","0.77","1.19","0.649","0.597"," 0.052","Brandon Jennings"
"201943","48","40","Less Than 10 Ft","0.367","1.13","2.13","0.529","0.531","-0.002","Brandon Jennings"
"201943","48","43","Greater Than 15 Ft","0.496","0.92","2.88","0.319","0.363","-0.045","Brandon Jennings"
"201228","32","32","Overall","1.000","3.00","6.34","0.473","0.439","0.034","CJ Watson"
"201228","32","28","3 Pointers","0.424","1.03","2.69","0.384","0.350","0.034","CJ Watson"
"201228","32","31","2 Pointers","0.576","1.97","3.66","0.538","0.485","0.054","CJ Watson"
"201228","32","23","Less Than 6 Ft","0.217","0.91","1.38","0.659","0.597","0.062","CJ Watson"
"201228","32","26","Less Than 10 Ft","0.310","1.09","1.97","0.556","0.548","0.008","CJ Watson"
"201228","32","30","Greater Than 15 Ft","0.596","1.56","3.78","0.413","0.366","0.047","CJ Watson"
"101112","69","69","Overall","1.000","3.23","6.97","0.464","0.460"," 0.004","Channing Frye"
"101112","69","54","3 Pointers","0.266","0.65","1.86","0.352","0.346"," 0.005","Channing Frye"
"101112","69","68","2 Pointers","0.734","2.58","5.12","0.504","0.499"," 0.005","Channing Frye"
"101112","69","63","Less Than 6 Ft","0.378","1.48","2.64","0.560","0.607","-0.046","Channing Frye"
"101112","69","66","Less Than 10 Ft","0.486","1.78","3.39","0.526","0.552","-0.026","Channing Frye"
"101112","69","62","Greater Than 15 Ft","0.445","1.25","3.10","0.402","0.369"," 0.033","Channing Frye"
"203906","22","22","Overall","1.000","1.64","3.45","0.474","0.430","0.044","Devyn Marble"
"203906","22","14","3 Pointers","0.355","0.45","1.23","0.370","0.333","0.037","Devyn Marble"
"203906","22","17","2 Pointers","0.645","1.18","2.23","0.531","0.480","0.051","Devyn Marble"
"203906","22","11","Less Than 6 Ft","0.237","0.64","0.82","0.778","0.614","0.164","Devyn Marble"
"203906","22","13","Less Than 10 Ft","0.368","0.82","1.27","0.643","0.556","0.087","Devyn Marble"
"203906","22","17","Greater Than 15 Ft","0.553","0.73","1.91","0.381","0.349","0.032","Devyn Marble"
"203473","50","50","Overall","1.000","2.74","5.90","0.464","0.470","-0.006","Dewayne Dedmon"
"203473","50","20","3 Pointers","0.095","0.22","0.56","0.393","0.361"," 0.032","Dewayne Dedmon"
"203473","50","50","2 Pointers","0.905","2.52","5.34","0.472","0.498","-0.026","Dewayne Dedmon"
"203473","50","43","Less Than 6 Ft","0.536","1.82","3.16","0.576","0.605","-0.029","Dewayne Dedmon"
"203473","50","46","Less Than 10 Ft","0.712","2.16","4.20","0.514","0.549","-0.035","Dewayne Dedmon"
"203473","50","33","Greater Than 15 Ft","0.224","0.42","1.32","0.318","0.380","-0.061","Dewayne Dedmon"
"203901","72","72","Overall","1.000","4.85","10.21","0.475","0.440"," 0.035","Elfrid Payton"
"203901","72","71","3 Pointers","0.376","1.36"," 3.83","0.355","0.359","-0.004","Elfrid Payton"
"203901","72","71","2 Pointers","0.624","3.49"," 6.38","0.547","0.480"," 0.067","Elfrid Payton"
"203901","72","63","Less Than 6 Ft","0.272","1.86"," 2.78","0.670","0.600"," 0.070","Elfrid Payton"
"203901","72","66","Less Than 10 Ft","0.354","2.28"," 3.61","0.631","0.539"," 0.092","Elfrid Payton"
"203901","72","72","Greater Than 15 Ft","0.559","2.13"," 5.71","0.372","0.375","-0.003","Elfrid Payton"
"101141","74","74","Overall","1.000","4.69","9.24","0.507","0.459","0.048","Ersan Ilyasova"
"101141","74","59","3 Pointers","0.222","0.74","2.05","0.362","0.362","0.000","Ersan Ilyasova"
"101141","74","74","2 Pointers","0.778","3.95","7.19","0.549","0.493","0.056","Ersan Ilyasova"
"101141","74","68","Less Than 6 Ft","0.395","2.30","3.65","0.630","0.601","0.028","Ersan Ilyasova"
"101141","74","72","Less Than 10 Ft","0.528","2.84","4.88","0.582","0.550","0.032","Ersan Ilyasova"
"101141","74","70","Greater Than 15 Ft","0.409","1.57","3.78","0.414","0.376","0.038","Ersan Ilyasova"
"203095","78","78","Overall","1.000","4.54","9.63","0.471","0.443","0.029","Evan Fournier"
"203095","78","74","3 Pointers","0.372","1.36","3.58","0.380","0.359","0.021","Evan Fournier"
"203095","78","78","2 Pointers","0.628","3.18","6.05","0.525","0.486","0.040","Evan Fournier"
"203095","78","70","Less Than 6 Ft","0.229","1.50","2.21","0.680","0.612","0.069","Evan Fournier"
"203095","78","75","Less Than 10 Ft","0.329","1.86","3.17","0.587","0.550","0.037","Evan Fournier"
"203095","78","78","Greater Than 15 Ft","0.571","2.24","5.50","0.408","0.373","0.034","Evan Fournier"
"201160","74","74","Overall","1.000","3.18","6.46","0.492","0.465"," 0.026","Jason Smith"
"201160","74","43","3 Pointers","0.184","0.49","1.19","0.409","0.365"," 0.044","Jason Smith"
"201160","74","74","2 Pointers","0.816","2.69","5.27","0.510","0.497"," 0.013","Jason Smith"
"201160","74","71","Less Than 6 Ft","0.469","1.70","3.03","0.563","0.598","-0.036","Jason Smith"
"201160","74","72","Less Than 10 Ft","0.619","2.07","4.00","0.517","0.545","-0.028","Jason Smith"
"201160","74","60","Greater Than 15 Ft","0.337","1.00","2.18","0.460","0.377"," 0.083","Jason Smith"
"203951","3","3","Overall","1.00"," 0","1.33"," 0","0.422","-0.422","Keith Appling"
"203951","3","1","3 Pointers","0.25"," 0","0.33"," 0","0.311","-0.311","Keith Appling"
"203951","3","2","2 Pointers","0.75"," 0","1.00"," 0","0.472","-0.472","Keith Appling"
"203951","3","0","Less Than 6 Ft",NA,NA,NA,NA,NA,NA,"Keith Appling"
"203951","3","0","Less Than 10 Ft",NA,NA,NA,NA,NA,NA,"Keith Appling"
"203951","3","3","Greater Than 15 Ft","1.00"," 0","1.33"," 0","0.347","-0.347","Keith Appling"
"1626209","74","74","Overall","1.000","2.89","6.23","0.464","0.433","0.031","Mario Hezonja"
"1626209","74","64","3 Pointers","0.390","0.91","2.43","0.372","0.351","0.021","Mario Hezonja"
"1626209","74","71","2 Pointers","0.610","1.99","3.80","0.523","0.479","0.044","Mario Hezonja"
"1626209","74","52","Less Than 6 Ft","0.275","1.19","1.72","0.693","0.598","0.095","Mario Hezonja"
"1626209","74","65","Less Than 10 Ft","0.377","1.42","2.35","0.603","0.542","0.061","Mario Hezonja"
"1626209","74","69","Greater Than 15 Ft","0.544","1.30","3.39","0.382","0.364","0.019","Mario Hezonja"
"202696","63","63","Overall","1.000","5.79","12.44","0.466","0.480","-0.014","Nikola Vucevic"
"202696","63","31","3 Pointers","0.075","0.27"," 0.94","0.288","0.353","-0.065","Nikola Vucevic"
"202696","63","63","2 Pointers","0.925","5.52","11.51","0.480","0.502","-0.022","Nikola Vucevic"
"202696","63","63","Less Than 6 Ft","0.474","3.44"," 5.90","0.583","0.608","-0.025","Nikola Vucevic"
"202696","63","63","Less Than 10 Ft","0.665","4.32"," 8.27","0.522","0.554","-0.032","Nikola Vucevic"
"202696","63","54","Greater Than 15 Ft","0.241","1.10"," 3.00","0.365","0.392","-0.027","Nikola Vucevic"
"203894","46","46","Overall","1.000","1.85","4.11","0.450","0.428"," 0.021","Shabazz Napier"
"203894","46","29","3 Pointers","0.397","0.59","1.63","0.360","0.359"," 0.001","Shabazz Napier"
"203894","46","41","2 Pointers","0.603","1.26","2.48","0.509","0.469"," 0.039","Shabazz Napier"
"203894","46","23","Less Than 6 Ft","0.175","0.57","0.72","0.788","0.602"," 0.186","Shabazz Napier"
"203894","46","28","Less Than 10 Ft","0.254","0.72","1.04","0.688","0.524"," 0.163","Shabazz Napier"
"203894","46","38","Greater Than 15 Ft","0.656","0.93","2.70","0.347","0.369","-0.023","Shabazz Napier"
"202699","75","75","Overall","1.000","5.13","11.23","0.457","0.451"," 0.006","Tobias Harris"
"202699","75","72","3 Pointers","0.299","1.32"," 3.36","0.393","0.354"," 0.039","Tobias Harris"
"202699","75","75","2 Pointers","0.701","3.81"," 7.87","0.485","0.493","-0.008","Tobias Harris"
"202699","75","67","Less Than 6 Ft","0.287","1.92"," 3.23","0.595","0.611","-0.015","Tobias Harris"
"202699","75","73","Less Than 10 Ft","0.401","2.36"," 4.51","0.524","0.552","-0.028","Tobias Harris"
"202699","75","74","Greater Than 15 Ft","0.506","2.27"," 5.68","0.399","0.370"," 0.029","Tobias Harris"
"203506","71","71","Overall","1.000","5.08","11.63","0.437","0.440","-0.003","Victor Oladipo"
"203506","71","71","3 Pointers","0.396","1.63"," 4.61","0.355","0.356","-0.001","Victor Oladipo"
"203506","71","71","2 Pointers","0.604","3.45"," 7.03","0.491","0.483"," 0.008","Victor Oladipo"
"203506","71","67","Less Than 6 Ft","0.259","1.89"," 3.01","0.626","0.607"," 0.019","Victor Oladipo"
"203506","71","69","Less Than 10 Ft","0.341","2.18"," 3.97","0.550","0.551","-0.001","Victor Oladipo"
"203506","71","71","Greater Than 15 Ft","0.579","2.59"," 6.73","0.385","0.370"," 0.015","Victor Oladipo"
"101139","64","64","Overall","1.000","3.16","7.00","0.451","0.446"," 0.005","CJ Miles"
"101139","64","56","3 Pointers","0.324","0.73","2.27","0.324","0.357","-0.033","CJ Miles"
"101139","64","59","2 Pointers","0.676","2.42","4.73","0.512","0.487"," 0.025","CJ Miles"
"101139","64","55","Less Than 6 Ft","0.310","1.30","2.17","0.597","0.606","-0.009","CJ Miles"
"101139","64","56","Less Than 10 Ft","0.431","1.61","3.02","0.534","0.543","-0.010","CJ Miles"
"101139","64","62","Greater Than 15 Ft","0.496","1.33","3.47","0.383","0.367"," 0.016","CJ Miles"
"201978","62","62","Overall","1.000","1.94","4.63","0.418","0.434","-0.015","Chase Budinger"
"201978","62","47","3 Pointers","0.341","0.50","1.58","0.316","0.350","-0.033","Chase Budinger"
"201978","62","59","2 Pointers","0.659","1.44","3.05","0.471","0.481","-0.011","Chase Budinger"
"201978","62","43","Less Than 6 Ft","0.226","0.68","1.05","0.646","0.598"," 0.048","Chase Budinger"
"201978","62","53","Less Than 10 Ft","0.352","0.87","1.63","0.535","0.537","-0.002","Chase Budinger"
"201978","62","53","Greater Than 15 Ft","0.530","0.89","2.45","0.362","0.362"," 0.000","Chase Budinger"
"201588","74","74","Overall","1.000","4.69","10.93","0.429","0.438","-0.009","George Hill"
"201588","74","69","3 Pointers","0.366","1.57"," 4.00","0.392","0.351"," 0.041","George Hill"
"201588","74","74","2 Pointers","0.634","3.12"," 6.93","0.450","0.475","-0.024","George Hill"
"201588","74","62","Less Than 6 Ft","0.188","1.45"," 2.05","0.704","0.596"," 0.108","George Hill"
"201588","74","70","Less Than 10 Ft","0.278","1.72"," 3.04","0.564","0.535"," 0.030","George Hill"
"201588","74","74","Greater Than 15 Ft","0.618","2.57"," 6.76","0.380","0.373"," 0.007","George Hill"
"203922","40","40","Overall","1.000","1.70","3.83","0.444","0.436"," 0.008","Glenn Robinson"
"203922","40","30","3 Pointers","0.359","0.45","1.38","0.327","0.351","-0.024","Glenn Robinson"
"203922","40","38","2 Pointers","0.641","1.25","2.45","0.510","0.483"," 0.027","Glenn Robinson"
"203922","40","26","Less Than 6 Ft","0.307","0.80","1.18","0.681","0.598"," 0.083","Glenn Robinson"
"203922","40","30","Less Than 10 Ft","0.373","0.90","1.43","0.632","0.543"," 0.088","Glenn Robinson"
"203922","40","36","Greater Than 15 Ft","0.595","0.75","2.28","0.330","0.362","-0.032","Glenn Robinson"
"101133","71","71","Overall","1.000","4.99","10.39","0.480","0.467"," 0.012","Ian Mahinmi"
"101133","71","45","3 Pointers","0.129","0.49"," 1.34","0.368","0.348"," 0.020","Ian Mahinmi"
"101133","71","71","2 Pointers","0.871","4.49"," 9.06","0.496","0.496"," 0.000","Ian Mahinmi"
"101133","71","69","Less Than 6 Ft","0.458","2.65"," 4.76","0.556","0.603","-0.047","Ian Mahinmi"
"101133","71","70","Less Than 10 Ft","0.610","3.34"," 6.34","0.527","0.548","-0.021","Ian Mahinmi"
"101133","71","60","Greater Than 15 Ft","0.295","1.20"," 3.07","0.390","0.389"," 0.001","Ian Mahinmi"
"1626202","33","33","Overall","1.000","1.58","3.55","0.444","0.429"," 0.015","Joe Young"
"1626202","33","17","3 Pointers","0.231","0.21","0.82","0.259","0.347","-0.088","Joe Young"
"1626202","33","29","2 Pointers","0.769","1.36","2.73","0.500","0.474"," 0.026","Joe Young"
"1626202","33","18","Less Than 6 Ft","0.325","0.79","1.15","0.684","0.589"," 0.096","Joe Young"
"1626202","33","23","Less Than 10 Ft","0.427","0.88","1.52","0.580","0.530"," 0.050","Joe Young"
"1626202","33","27","Greater Than 15 Ft","0.496","0.58","1.76","0.328","0.359","-0.031","Joe Young"
"201941","73","73","Overall","1.000","5.00","10.23","0.489","0.470"," 0.019","Jordan Hill"
"201941","73","50","3 Pointers","0.145","0.49"," 1.48","0.333","0.347","-0.014","Jordan Hill"
"201941","73","73","2 Pointers","0.855","4.51"," 8.75","0.515","0.501"," 0.014","Jordan Hill"
"201941","73","73","Less Than 6 Ft","0.440","2.59"," 4.51","0.574","0.600","-0.026","Jordan Hill"
"201941","73","73","Less Than 10 Ft","0.618","3.40"," 6.33","0.537","0.550","-0.013","Jordan Hill"
"201941","73","64","Greater Than 15 Ft","0.300","1.22"," 3.07","0.397","0.379"," 0.018","Jordan Hill"
"202730","79","79","Overall","1.000","3.54","7.80","0.455","0.461","-0.006","Lavoy Allen"
"202730","79","64","3 Pointers","0.242","0.68","1.89","0.362","0.346"," 0.016","Lavoy Allen"
"202730","79","78","2 Pointers","0.758","2.86","5.91","0.484","0.497","-0.013","Lavoy Allen"
"202730","79","71","Less Than 6 Ft","0.364","1.65","2.84","0.580","0.608","-0.027","Lavoy Allen"
"202730","79","75","Less Than 10 Ft","0.502","2.08","3.91","0.531","0.551","-0.020","Lavoy Allen"
"202730","79","75","Greater Than 15 Ft","0.430","1.27","3.35","0.377","0.366"," 0.011","Lavoy Allen"
"101145","81","81","Overall","1.000","4.09","10.01","0.408","0.434","-0.026","Monta Ellis"
"101145","81","81","3 Pointers","0.438","1.30"," 4.38","0.296","0.358","-0.063","Monta Ellis"
"101145","81","81","2 Pointers","0.562","2.79"," 5.63","0.496","0.477"," 0.019","Monta Ellis"
"101145","81","62","Less Than 6 Ft","0.181","1.26"," 1.81","0.694","0.603"," 0.091","Monta Ellis"
"101145","81","72","Less Than 10 Ft","0.258","1.52"," 2.58","0.589","0.541"," 0.048","Monta Ellis"
"101145","81","81","Greater Than 15 Ft","0.641","2.16"," 6.42","0.337","0.369","-0.033","Monta Ellis"
