"gameorder","game_id","lg_id","_iscopy","year_id","date_game","seasongame","is_playoffs","team_id","fran_id","pts","elo_i","elo_n","win_equiv","opp_id","opp_fran","opp_pts","opp_elo_i","opp_elo_n","game_location","game_result","forecast"
426,21500426,"NBA",0,2015,2015-12-23,29,0,"ORL",NA,104,NA,NA,NA,"HOU",NA,101,NA,NA,"H","W",NA
426,21500426,"NBA",1,2015,2015-12-23,30,0,"HOU",NA,101,NA,NA,NA,"ORL",NA,104,NA,NA,"A","L",NA
427,21500427,"NBA",0,2015,2015-12-23,27,0,"WAS",NA,100,NA,NA,NA,"MEM",NA,91,NA,NA,"H","W",NA
427,21500427,"NBA",1,2015,2015-12-23,31,0,"MEM",NA,91,NA,NA,NA,"WAS",NA,100,NA,NA,"A","L",NA
428,21500428,"NBA",0,2015,2015-12-23,29,0,"BKN",NA,118,NA,NA,NA,"DAL",NA,119,NA,NA,"H","L",NA
428,21500428,"NBA",1,2015,2015-12-23,29,0,"DAL",NA,119,NA,NA,NA,"BKN",NA,118,NA,NA,"A","W",NA
429,21500429,"NBA",0,2015,2015-12-23,31,0,"ATL",NA,107,NA,NA,NA,"DET",NA,100,NA,NA,"H","W",NA
429,21500429,"NBA",1,2015,2015-12-23,30,0,"DET",NA,100,NA,NA,NA,"ATL",NA,107,NA,NA,"A","L",NA
430,21500430,"NBA",1,2015,2015-12-23,31,0,"PHI",NA,100,NA,NA,NA,"MIL",NA,113,NA,NA,"A","L",NA
430,21500430,"NBA",0,2015,2015-12-23,30,0,"MIL",NA,113,NA,NA,NA,"PHI",NA,100,NA,NA,"H","W",NA
431,21500431,"NBA",1,2015,2015-12-23,30,0,"SAS",NA,108,NA,NA,NA,"MIN",NA,83,NA,NA,"A","W",NA
431,21500431,"NBA",0,2015,2015-12-23,29,0,"MIN",NA,83,NA,NA,NA,"SAS",NA,108,NA,NA,"H","L",NA
432,21500432,"NBA",0,2015,2015-12-23,28,0,"NOP",NA,115,NA,NA,NA,"POR",NA,89,NA,NA,"H","W",NA
432,21500432,"NBA",1,2015,2015-12-23,31,0,"POR",NA,89,NA,NA,NA,"NOP",NA,115,NA,NA,"A","L",NA
433,21500433,"NBA",1,2015,2015-12-23,29,0,"DEN",NA,104,NA,NA,NA,"PHX",NA,96,NA,NA,"A","W",NA
433,21500433,"NBA",0,2015,2015-12-23,31,0,"PHX",NA,96,NA,NA,NA,"DEN",NA,104,NA,NA,"H","L",NA
434,21500434,"NBA",0,2015,2015-12-23,28,0,"GSW",NA,103,NA,NA,NA,"UTA",NA,85,NA,NA,"H","W",NA
434,21500434,"NBA",1,2015,2015-12-23,27,0,"UTA",NA,85,NA,NA,NA,"GSW",NA,103,NA,NA,"A","L",NA
435,21500435,"NBA",1,2015,2015-12-23,29,0,"OKC",NA,120,NA,NA,NA,"LAL",NA,85,NA,NA,"A","W",NA
435,21500435,"NBA",0,2015,2015-12-23,29,0,"LAL",NA,85,NA,NA,NA,"OKC",NA,120,NA,NA,"H","L",NA
436,21500436,"NBA",1,2015,2015-12-25,29,0,"NOP",NA,88,NA,NA,NA,"MIA",NA,94,NA,NA,"A","L",NA
436,21500436,"NBA",0,2015,2015-12-25,28,0,"MIA",NA,94,NA,NA,NA,"NOP",NA,88,NA,NA,"H","W",NA
437,21500437,"NBA",1,2015,2015-12-25,27,0,"CHI",NA,105,NA,NA,NA,"OKC",NA,96,NA,NA,"A","W",NA
437,21500437,"NBA",0,2015,2015-12-25,30,0,"OKC",NA,96,NA,NA,NA,"CHI",NA,105,NA,NA,"H","L",NA
438,21500438,"NBA",1,2015,2015-12-25,27,0,"CLE",NA,83,NA,NA,NA,"GSW",NA,89,NA,NA,"A","L",NA
438,21500438,"NBA",0,2015,2015-12-25,29,0,"GSW",NA,89,NA,NA,NA,"CLE",NA,83,NA,NA,"H","W",NA
439,21500439,"NBA",0,2015,2015-12-25,31,0,"HOU",NA,88,NA,NA,NA,"SAS",NA,84,NA,NA,"H","W",NA
439,21500439,"NBA",1,2015,2015-12-25,31,0,"SAS",NA,84,NA,NA,NA,"HOU",NA,88,NA,NA,"A","L",NA
440,21500440,"NBA",1,2015,2015-12-25,30,0,"LAC",NA,94,NA,NA,NA,"LAL",NA,84,NA,NA,"A","W",NA
440,21500440,"NBA",0,2015,2015-12-25,30,0,"LAL",NA,84,NA,NA,NA,"LAC",NA,94,NA,NA,"H","L",NA
441,21500441,"NBA",1,2015,2015-12-26,31,0,"TOR",NA,111,NA,NA,NA,"MIL",NA,90,NA,NA,"A","W",NA
441,21500441,"NBA",0,2015,2015-12-26,31,0,"MIL",NA,90,NA,NA,NA,"TOR",NA,111,NA,NA,"H","L",NA
442,21500442,"NBA",0,2015,2015-12-26,32,0,"ATL",NA,117,NA,NA,NA,"NYK",NA,98,NA,NA,"H","W",NA
442,21500442,"NBA",1,2015,2015-12-26,31,0,"NYK",NA,98,NA,NA,NA,"ATL",NA,117,NA,NA,"A","L",NA
443,21500443,"NBA",0,2015,2015-12-26,29,0,"CHA",NA,98,NA,NA,NA,"MEM",NA,92,NA,NA,"H","W",NA
443,21500443,"NBA",1,2015,2015-12-26,32,0,"MEM",NA,92,NA,NA,NA,"CHA",NA,98,NA,NA,"A","L",NA
444,21500444,"NBA",0,2015,2015-12-26,30,0,"ORL",NA,101,NA,NA,NA,"MIA",NA,108,NA,NA,"H","L",NA
444,21500444,"NBA",1,2015,2015-12-26,29,0,"MIA",NA,108,NA,NA,NA,"ORL",NA,101,NA,NA,"A","W",NA
445,21500445,"NBA",0,2015,2015-12-26,30,0,"NOP",NA,110,NA,NA,NA,"HOU",NA,108,NA,NA,"H","W",NA
445,21500445,"NBA",1,2015,2015-12-26,32,0,"HOU",NA,108,NA,NA,NA,"NOP",NA,110,NA,NA,"A","L",NA
446,21500446,"NBA",0,2015,2015-12-26,31,0,"DET",NA,93,NA,NA,NA,"BOS",NA,99,NA,NA,"H","L",NA
446,21500446,"NBA",1,2015,2015-12-26,30,0,"BOS",NA,99,NA,NA,NA,"DET",NA,93,NA,NA,"A","W",NA
447,21500447,"NBA",1,2015,2015-12-26,28,0,"WAS",NA,111,NA,NA,NA,"BKN",NA,96,NA,NA,"A","W",NA
447,21500447,"NBA",0,2015,2015-12-26,30,0,"BKN",NA,96,NA,NA,NA,"WAS",NA,111,NA,NA,"H","L",NA
448,21500448,"NBA",1,2015,2015-12-26,29,0,"IND",NA,102,NA,NA,NA,"MIN",NA,88,NA,NA,"A","W",NA
448,21500448,"NBA",0,2015,2015-12-26,30,0,"MIN",NA,88,NA,NA,NA,"IND",NA,102,NA,NA,"H","L",NA
449,21500449,"NBA",1,2015,2015-12-26,28,0,"CHI",NA,111,NA,NA,NA,"DAL",NA,118,NA,NA,"A","L",NA
449,21500449,"NBA",0,2015,2015-12-26,30,0,"DAL",NA,118,NA,NA,NA,"CHI",NA,111,NA,NA,"H","W",NA
450,21500450,"NBA",1,2015,2015-12-26,30,0,"DEN",NA,86,NA,NA,NA,"SAS",NA,101,NA,NA,"A","L",NA
450,21500450,"NBA",0,2015,2015-12-26,32,0,"SAS",NA,101,NA,NA,NA,"DEN",NA,86,NA,NA,"H","W",NA
451,21500451,"NBA",1,2015,2015-12-26,32,0,"PHI",NA,111,NA,NA,NA,"PHX",NA,104,NA,NA,"A","W",NA
451,21500451,"NBA",0,2015,2015-12-26,32,0,"PHX",NA,104,NA,NA,NA,"PHI",NA,111,NA,NA,"H","L",NA
452,21500452,"NBA",0,2015,2015-12-26,28,0,"UTA",NA,104,NA,NA,NA,"LAC",NA,109,NA,NA,"H","L",NA
452,21500452,"NBA",1,2015,2015-12-26,31,0,"LAC",NA,109,NA,NA,NA,"UTA",NA,104,NA,NA,"A","W",NA
453,21500453,"NBA",1,2015,2015-12-26,28,0,"CLE",NA,76,NA,NA,NA,"POR",NA,105,NA,NA,"A","L",NA
453,21500453,"NBA",0,2015,2015-12-26,32,0,"POR",NA,105,NA,NA,NA,"CLE",NA,76,NA,NA,"H","W",NA
454,21500454,"NBA",0,2015,2015-12-27,31,0,"BOS",NA,100,NA,NA,NA,"NYK",NA,91,NA,NA,"H","W",NA
454,21500454,"NBA",1,2015,2015-12-27,32,0,"NYK",NA,91,NA,NA,NA,"BOS",NA,100,NA,NA,"A","L",NA
455,21500455,"NBA",0,2015,2015-12-27,33,0,"MEM",NA,112,NA,NA,NA,"LAL",NA,96,NA,NA,"H","W",NA
455,21500455,"NBA",1,2015,2015-12-27,31,0,"LAL",NA,96,NA,NA,NA,"MEM",NA,112,NA,NA,"A","L",NA
456,21500456,"NBA",1,2015,2015-12-27,31,0,"DEN",NA,112,NA,NA,NA,"OKC",NA,122,NA,NA,"A","L",NA
456,21500456,"NBA",0,2015,2015-12-27,31,0,"OKC",NA,122,NA,NA,NA,"DEN",NA,112,NA,NA,"H","W",NA
457,21500457,"NBA",1,2015,2015-12-27,33,0,"POR",NA,98,NA,NA,NA,"SAC",NA,94,NA,NA,"A","W",NA
457,21500457,"NBA",0,2015,2015-12-27,30,0,"SAC",NA,94,NA,NA,NA,"POR",NA,98,NA,NA,"H","L",NA
458,21500458,"NBA",0,2015,2015-12-28,30,0,"CHA",NA,108,NA,NA,NA,"LAL",NA,98,NA,NA,"H","W",NA
458,21500458,"NBA",1,2015,2015-12-28,32,0,"LAL",NA,98,NA,NA,NA,"CHA",NA,108,NA,NA,"A","L",NA
459,21500459,"NBA",1,2015,2015-12-28,33,0,"ATL",NA,87,NA,NA,NA,"IND",NA,93,NA,NA,"A","L",NA
459,21500459,"NBA",0,2015,2015-12-28,30,0,"IND",NA,93,NA,NA,NA,"ATL",NA,87,NA,NA,"H","W",NA
460,21500460,"NBA",1,2015,2015-12-28,31,0,"NOP",NA,89,NA,NA,NA,"ORL",NA,104,NA,NA,"A","L",NA
460,21500460,"NBA",0,2015,2015-12-28,31,0,"ORL",NA,104,NA,NA,NA,"NOP",NA,89,NA,NA,"H","W",NA
461,21500461,"NBA",0,2015,2015-12-28,29,0,"WAS",NA,91,NA,NA,NA,"LAC",NA,108,NA,NA,"H","L",NA
461,21500461,"NBA",1,2015,2015-12-28,32,0,"LAC",NA,108,NA,NA,NA,"WAS",NA,91,NA,NA,"A","W",NA
462,21500462,"NBA",1,2015,2015-12-28,31,0,"BKN",NA,111,NA,NA,NA,"MIA",NA,105,NA,NA,"A","W",NA
462,21500462,"NBA",0,2015,2015-12-28,30,0,"MIA",NA,105,NA,NA,NA,"BKN",NA,111,NA,NA,"H","L",NA
463,21500463,"NBA",0,2015,2015-12-28,29,0,"CHI",NA,104,NA,NA,NA,"TOR",NA,97,NA,NA,"H","W",NA
463,21500463,"NBA",1,2015,2015-12-28,32,0,"TOR",NA,97,NA,NA,NA,"CHI",NA,104,NA,NA,"A","L",NA
464,21500464,"NBA",1,2015,2015-12-28,32,0,"MIL",NA,93,NA,NA,NA,"DAL",NA,103,NA,NA,"A","L",NA
464,21500464,"NBA",0,2015,2015-12-28,31,0,"DAL",NA,103,NA,NA,NA,"MIL",NA,93,NA,NA,"H","W",NA
465,21500465,"NBA",0,2015,2015-12-28,33,0,"SAS",NA,101,NA,NA,NA,"MIN",NA,95,NA,NA,"H","W",NA
465,21500465,"NBA",1,2015,2015-12-28,31,0,"MIN",NA,95,NA,NA,NA,"SAS",NA,101,NA,NA,"A","L",NA
466,21500466,"NBA",1,2015,2015-12-28,29,0,"CLE",NA,101,NA,NA,NA,"PHX",NA,97,NA,NA,"A","W",NA
466,21500466,"NBA",0,2015,2015-12-28,33,0,"PHX",NA,97,NA,NA,NA,"CLE",NA,101,NA,NA,"H","L",NA
467,21500467,"NBA",1,2015,2015-12-28,33,0,"PHI",NA,91,NA,NA,NA,"UTA",NA,95,NA,NA,"A","L",NA
467,21500467,"NBA",0,2015,2015-12-28,29,0,"UTA",NA,95,NA,NA,NA,"PHI",NA,91,NA,NA,"H","W",NA
468,21500468,"NBA",0,2015,2015-12-28,30,0,"GSW",NA,122,NA,NA,NA,"SAC",NA,103,NA,NA,"H","W",NA
468,21500468,"NBA",1,2015,2015-12-28,31,0,"SAC",NA,103,NA,NA,NA,"GSW",NA,122,NA,NA,"A","L",NA
469,21500469,"NBA",1,2015,2015-12-29,32,0,"DET",NA,96,NA,NA,NA,"NYK",NA,108,NA,NA,"A","L",NA
469,21500469,"NBA",0,2015,2015-12-29,33,0,"NYK",NA,108,NA,NA,NA,"DET",NA,96,NA,NA,"H","W",NA
470,21500470,"NBA",1,2015,2015-12-29,34,0,"ATL",NA,121,NA,NA,NA,"HOU",NA,115,NA,NA,"A","W",NA
470,21500470,"NBA",0,2015,2015-12-29,33,0,"HOU",NA,115,NA,NA,NA,"ATL",NA,121,NA,NA,"H","L",NA
471,21500471,"NBA",1,2015,2015-12-29,31,0,"MIA",NA,90,NA,NA,NA,"MEM",NA,99,NA,NA,"A","L",NA
471,21500471,"NBA",0,2015,2015-12-29,34,0,"MEM",NA,99,NA,NA,NA,"MIA",NA,90,NA,NA,"H","W",NA
472,21500472,"NBA",1,2015,2015-12-29,33,0,"MIL",NA,123,NA,NA,NA,"OKC",NA,131,NA,NA,"A","L",NA
472,21500472,"NBA",0,2015,2015-12-29,32,0,"OKC",NA,131,NA,NA,NA,"MIL",NA,123,NA,NA,"H","W",NA
473,21500473,"NBA",1,2015,2015-12-29,30,0,"CLE",NA,93,NA,NA,NA,"DEN",NA,87,NA,NA,"A","W",NA
473,21500473,"NBA",0,2015,2015-12-29,32,0,"DEN",NA,87,NA,NA,NA,"CLE",NA,93,NA,NA,"H","L",NA
474,21500474,"NBA",0,2015,2015-12-30,31,0,"CHA",NA,117,NA,NA,NA,"LAC",NA,122,NA,NA,"H","L",NA
474,21500474,"NBA",1,2015,2015-12-30,33,0,"LAC",NA,122,NA,NA,NA,"CHA",NA,117,NA,NA,"A","W",NA
475,21500475,"NBA",0,2015,2015-12-30,32,0,"ORL",NA,100,NA,NA,NA,"BKN",NA,93,NA,NA,"H","W",NA
475,21500475,"NBA",1,2015,2015-12-30,32,0,"BKN",NA,93,NA,NA,NA,"ORL",NA,100,NA,NA,"A","L",NA
476,21500476,"NBA",0,2015,2015-12-30,32,0,"BOS",NA,104,NA,NA,NA,"LAL",NA,112,NA,NA,"H","L",NA
476,21500476,"NBA",1,2015,2015-12-30,33,0,"LAL",NA,112,NA,NA,NA,"BOS",NA,104,NA,NA,"A","W",NA
477,21500477,"NBA",1,2015,2015-12-30,30,0,"WAS",NA,91,NA,NA,NA,"TOR",NA,94,NA,NA,"A","L",NA
477,21500477,"NBA",0,2015,2015-12-30,33,0,"TOR",NA,94,NA,NA,NA,"WAS",NA,91,NA,NA,"H","W",NA
478,21500478,"NBA",0,2015,2015-12-30,30,0,"CHI",NA,102,NA,NA,NA,"IND",NA,100,NA,NA,"H","W",NA
478,21500478,"NBA",1,2015,2015-12-30,31,0,"IND",NA,100,NA,NA,NA,"CHI",NA,102,NA,NA,"A","L",NA
479,21500479,"NBA",1,2015,2015-12-30,30,0,"UTA",NA,80,NA,NA,NA,"MIN",NA,94,NA,NA,"A","L",NA
479,21500479,"NBA",0,2015,2015-12-30,32,0,"MIN",NA,94,NA,NA,NA,"UTA",NA,80,NA,NA,"H","W",NA
480,21500480,"NBA",1,2015,2015-12-30,31,0,"GSW",NA,91,NA,NA,NA,"DAL",NA,114,NA,NA,"A","L",NA
480,21500480,"NBA",0,2015,2015-12-30,32,0,"DAL",NA,114,NA,NA,NA,"GSW",NA,91,NA,NA,"H","W",NA
481,21500481,"NBA",0,2015,2015-12-30,34,0,"SAS",NA,112,NA,NA,NA,"PHX",NA,79,NA,NA,"H","W",NA
481,21500481,"NBA",1,2015,2015-12-30,34,0,"PHX",NA,79,NA,NA,NA,"SAS",NA,112,NA,NA,"A","L",NA
482,21500482,"NBA",1,2015,2015-12-30,33,0,"DEN",NA,103,NA,NA,NA,"POR",NA,110,NA,NA,"A","L",NA
482,21500482,"NBA",0,2015,2015-12-30,34,0,"POR",NA,110,NA,NA,NA,"DEN",NA,103,NA,NA,"H","W",NA
483,21500483,"NBA",1,2015,2015-12-30,34,0,"PHI",NA,110,NA,NA,NA,"SAC",NA,105,NA,NA,"A","W",NA
483,21500483,"NBA",0,2015,2015-12-30,32,0,"SAC",NA,105,NA,NA,NA,"PHI",NA,110,NA,NA,"H","L",NA
484,21500484,"NBA",0,2015,2015-12-31,32,0,"IND",NA,116,NA,NA,NA,"MIL",NA,120,NA,NA,"H","L",NA
484,21500484,"NBA",1,2015,2015-12-31,34,0,"MIL",NA,120,NA,NA,NA,"IND",NA,116,NA,NA,"A","W",NA
485,21500485,"NBA",1,2015,2015-12-31,32,0,"GSW",NA,114,NA,NA,NA,"HOU",NA,110,NA,NA,"A","W",NA
485,21500485,"NBA",0,2015,2015-12-31,34,0,"HOU",NA,110,NA,NA,NA,"GSW",NA,114,NA,NA,"H","L",NA
486,21500486,"NBA",0,2015,2015-12-31,33,0,"DET",NA,115,NA,NA,NA,"MIN",NA,90,NA,NA,"H","W",NA
486,21500486,"NBA",1,2015,2015-12-31,33,0,"MIN",NA,90,NA,NA,NA,"DET",NA,115,NA,NA,"A","L",NA
487,21500487,"NBA",0,2015,2015-12-31,32,0,"NOP",NA,89,NA,NA,NA,"LAC",NA,95,NA,NA,"H","L",NA
487,21500487,"NBA",1,2015,2015-12-31,34,0,"LAC",NA,95,NA,NA,NA,"NOP",NA,89,NA,NA,"A","W",NA
488,21500488,"NBA",0,2015,2015-12-31,33,0,"OKC",NA,110,NA,NA,NA,"PHX",NA,106,NA,NA,"H","W",NA
488,21500488,"NBA",1,2015,2015-12-31,35,0,"PHX",NA,106,NA,NA,NA,"OKC",NA,110,NA,NA,"A","L",NA
489,21500489,"NBA",0,2015,2015-12-31,31,0,"UTA",NA,109,NA,NA,NA,"POR",NA,96,NA,NA,"H","W",NA
489,21500489,"NBA",1,2015,2015-12-31,35,0,"POR",NA,96,NA,NA,NA,"UTA",NA,109,NA,NA,"A","L",NA
490,21500490,"NBA",1,2016,2016-01-01,33,0,"ORL",NA,91,NA,NA,NA,"WAS",NA,103,NA,NA,"A","L",NA
490,21500490,"NBA",0,2016,2016-01-01,31,0,"WAS",NA,103,NA,NA,NA,"ORL",NA,91,NA,NA,"H","W",NA
491,21500491,"NBA",0,2016,2016-01-01,32,0,"MIA",NA,106,NA,NA,NA,"DAL",NA,82,NA,NA,"H","W",NA
491,21500491,"NBA",1,2016,2016-01-01,33,0,"DAL",NA,82,NA,NA,NA,"MIA",NA,106,NA,NA,"A","L",NA
492,21500492,"NBA",1,2016,2016-01-01,32,0,"CHA",NA,94,NA,NA,NA,"TOR",NA,104,NA,NA,"A","L",NA
492,21500492,"NBA",0,2016,2016-01-01,34,0,"TOR",NA,104,NA,NA,NA,"CHA",NA,94,NA,NA,"H","W",NA
493,21500493,"NBA",0,2016,2016-01-01,31,0,"CHI",NA,108,NA,NA,NA,"NYK",NA,81,NA,NA,"H","W",NA
493,21500493,"NBA",1,2016,2016-01-01,34,0,"NYK",NA,81,NA,NA,NA,"CHI",NA,108,NA,NA,"A","L",NA
494,21500494,"NBA",1,2016,2016-01-01,35,0,"PHI",NA,84,NA,NA,NA,"LAL",NA,93,NA,NA,"A","L",NA
494,21500494,"NBA",0,2016,2016-01-01,34,0,"LAL",NA,93,NA,NA,NA,"PHI",NA,84,NA,NA,"H","W",NA
495,21500495,"NBA",0,2016,2016-01-02,33,0,"BOS",NA,97,NA,NA,NA,"BKN",NA,100,NA,NA,"H","L",NA
495,21500495,"NBA",1,2016,2016-01-02,33,0,"BKN",NA,100,NA,NA,NA,"BOS",NA,97,NA,NA,"A","W",NA
496,21500496,"NBA",1,2016,2016-01-02,36,0,"PHX",NA,119,NA,NA,NA,"SAC",NA,142,NA,NA,"A","L",NA
496,21500496,"NBA",0,2016,2016-01-02,33,0,"SAC",NA,142,NA,NA,NA,"PHX",NA,119,NA,NA,"H","W",NA
497,21500497,"NBA",0,2016,2016-01-02,33,0,"CHA",NA,90,NA,NA,NA,"OKC",NA,109,NA,NA,"H","L",NA
497,21500497,"NBA",1,2016,2016-01-02,34,0,"OKC",NA,109,NA,NA,NA,"CHA",NA,90,NA,NA,"A","W",NA
498,21500498,"NBA",1,2016,2016-01-02,34,0,"DET",NA,82,NA,NA,NA,"IND",NA,94,NA,NA,"A","L",NA
498,21500498,"NBA",0,2016,2016-01-02,33,0,"IND",NA,94,NA,NA,NA,"DET",NA,82,NA,NA,"H","W",NA
499,21500499,"NBA",0,2016,2016-01-02,31,0,"CLE",NA,104,NA,NA,NA,"ORL",NA,79,NA,NA,"H","W",NA
499,21500499,"NBA",1,2016,2016-01-02,34,0,"ORL",NA,79,NA,NA,NA,"CLE",NA,104,NA,NA,"A","L",NA
500,21500500,"NBA",1,2016,2016-01-02,35,0,"MIL",NA,95,NA,NA,NA,"MIN",NA,85,NA,NA,"A","W",NA
500,21500500,"NBA",0,2016,2016-01-02,34,0,"MIN",NA,85,NA,NA,NA,"MIL",NA,95,NA,NA,"H","L",NA
501,21500501,"NBA",1,2016,2016-01-02,33,0,"NOP",NA,105,NA,NA,NA,"DAL",NA,98,NA,NA,"A","W",NA
501,21500501,"NBA",0,2016,2016-01-02,34,0,"DAL",NA,98,NA,NA,NA,"NOP",NA,105,NA,NA,"H","L",NA
502,21500502,"NBA",1,2016,2016-01-02,35,0,"HOU",NA,103,NA,NA,NA,"SAS",NA,121,NA,NA,"A","L",NA
502,21500502,"NBA",0,2016,2016-01-02,35,0,"SAS",NA,121,NA,NA,NA,"HOU",NA,103,NA,NA,"H","W",NA
503,21500503,"NBA",0,2016,2016-01-02,32,0,"UTA",NA,92,NA,NA,NA,"MEM",NA,87,NA,NA,"H","W",NA
503,21500503,"NBA",1,2016,2016-01-02,35,0,"MEM",NA,87,NA,NA,NA,"UTA",NA,92,NA,NA,"A","L",NA
504,21500504,"NBA",0,2016,2016-01-02,33,0,"GSW",NA,111,NA,NA,NA,"DEN",NA,108,NA,NA,"H","W",NA
504,21500504,"NBA",1,2016,2016-01-02,34,0,"DEN",NA,108,NA,NA,NA,"GSW",NA,111,NA,NA,"A","L",NA
505,21500505,"NBA",1,2016,2016-01-02,36,0,"PHI",NA,99,NA,NA,NA,"LAC",NA,130,NA,NA,"A","L",NA
505,21500505,"NBA",0,2016,2016-01-02,35,0,"LAC",NA,130,NA,NA,NA,"PHI",NA,99,NA,NA,"H","W",NA
506,21500506,"NBA",1,2016,2016-01-03,35,0,"ATL",NA,97,NA,NA,NA,"NYK",NA,111,NA,NA,"A","L",NA
506,21500506,"NBA",0,2016,2016-01-03,35,0,"NYK",NA,111,NA,NA,NA,"ATL",NA,97,NA,NA,"H","W",NA
507,21500507,"NBA",1,2016,2016-01-03,32,0,"CHI",NA,115,NA,NA,NA,"TOR",NA,113,NA,NA,"A","W",NA
507,21500507,"NBA",0,2016,2016-01-03,35,0,"TOR",NA,113,NA,NA,NA,"CHI",NA,115,NA,NA,"H","L",NA
508,21500508,"NBA",0,2016,2016-01-03,32,0,"WAS",NA,75,NA,NA,NA,"MIA",NA,97,NA,NA,"H","L",NA
508,21500508,"NBA",1,2016,2016-01-03,33,0,"MIA",NA,97,NA,NA,NA,"WAS",NA,75,NA,NA,"A","W",NA
509,21500509,"NBA",0,2016,2016-01-03,35,0,"DEN",NA,106,NA,NA,NA,"POR",NA,112,NA,NA,"H","L",NA
509,21500509,"NBA",1,2016,2016-01-03,36,0,"POR",NA,112,NA,NA,NA,"DEN",NA,106,NA,NA,"A","W",NA
510,21500510,"NBA",1,2016,2016-01-03,37,0,"PHX",NA,77,NA,NA,NA,"LAL",NA,97,NA,NA,"A","L",NA
510,21500510,"NBA",0,2016,2016-01-03,35,0,"LAL",NA,97,NA,NA,NA,"PHX",NA,77,NA,NA,"H","W",NA
511,21500511,"NBA",0,2016,2016-01-04,32,0,"CLE",NA,122,NA,NA,NA,"TOR",NA,100,NA,NA,"H","W",NA
511,21500511,"NBA",1,2016,2016-01-04,36,0,"TOR",NA,100,NA,NA,NA,"CLE",NA,122,NA,NA,"A","L",NA
512,21500512,"NBA",0,2016,2016-01-04,37,0,"PHI",NA,109,NA,NA,NA,"MIN",NA,99,NA,NA,"H","W",NA
512,21500512,"NBA",1,2016,2016-01-04,35,0,"MIN",NA,99,NA,NA,NA,"PHI",NA,109,NA,NA,"A","L",NA
513,21500513,"NBA",1,2016,2016-01-04,34,0,"BOS",NA,103,NA,NA,NA,"BKN",NA,94,NA,NA,"A","W",NA
513,21500513,"NBA",0,2016,2016-01-04,34,0,"BKN",NA,94,NA,NA,NA,"BOS",NA,103,NA,NA,"H","L",NA
514,21500514,"NBA",0,2016,2016-01-04,35,0,"DET",NA,115,NA,NA,NA,"ORL",NA,89,NA,NA,"H","W",NA
514,21500514,"NBA",1,2016,2016-01-04,35,0,"ORL",NA,89,NA,NA,NA,"DET",NA,115,NA,NA,"A","L",NA
515,21500515,"NBA",0,2016,2016-01-04,34,0,"MIA",NA,103,NA,NA,NA,"IND",NA,100,NA,NA,"H","W",NA
515,21500515,"NBA",1,2016,2016-01-04,34,0,"IND",NA,100,NA,NA,NA,"MIA",NA,103,NA,NA,"A","L",NA
516,21500516,"NBA",0,2016,2016-01-04,36,0,"MIL",NA,98,NA,NA,NA,"SAS",NA,123,NA,NA,"H","L",NA
516,21500516,"NBA",1,2016,2016-01-04,36,0,"SAS",NA,123,NA,NA,NA,"MIL",NA,98,NA,NA,"A","W",NA
517,21500517,"NBA",0,2016,2016-01-04,35,0,"OKC",NA,104,NA,NA,NA,"SAC",NA,116,NA,NA,"H","L",NA
517,21500517,"NBA",1,2016,2016-01-04,34,0,"SAC",NA,116,NA,NA,NA,"OKC",NA,104,NA,NA,"A","W",NA
518,21500518,"NBA",0,2016,2016-01-04,33,0,"UTA",NA,91,NA,NA,NA,"HOU",NA,93,NA,NA,"H","L",NA
518,21500518,"NBA",1,2016,2016-01-04,36,0,"HOU",NA,93,NA,NA,NA,"UTA",NA,91,NA,NA,"A","W",NA
519,21500519,"NBA",1,2016,2016-01-04,36,0,"MEM",NA,91,NA,NA,NA,"POR",NA,78,NA,NA,"A","W",NA
519,21500519,"NBA",0,2016,2016-01-04,37,0,"POR",NA,78,NA,NA,NA,"MEM",NA,91,NA,NA,"H","L",NA
520,21500520,"NBA",0,2016,2016-01-04,34,0,"GSW",NA,111,NA,NA,NA,"CHA",NA,101,NA,NA,"H","W",NA
520,21500520,"NBA",1,2016,2016-01-04,34,0,"CHA",NA,101,NA,NA,NA,"GSW",NA,111,NA,NA,"A","L",NA
521,21500521,"NBA",0,2016,2016-01-05,36,0,"ATL",NA,101,NA,NA,NA,"NYK",NA,107,NA,NA,"H","L",NA
521,21500521,"NBA",1,2016,2016-01-05,36,0,"NYK",NA,107,NA,NA,NA,"ATL",NA,101,NA,NA,"A","W",NA
522,21500522,"NBA",0,2016,2016-01-05,33,0,"CHI",NA,117,NA,NA,NA,"MIL",NA,106,NA,NA,"H","W",NA
522,21500522,"NBA",1,2016,2016-01-05,37,0,"MIL",NA,106,NA,NA,NA,"CHI",NA,117,NA,NA,"A","L",NA
523,21500523,"NBA",0,2016,2016-01-05,35,0,"DAL",NA,117,NA,NA,NA,"SAC",NA,116,NA,NA,"H","W",NA
523,21500523,"NBA",1,2016,2016-01-05,35,0,"SAC",NA,116,NA,NA,NA,"DAL",NA,117,NA,NA,"A","L",NA
524,21500524,"NBA",1,2016,2016-01-05,35,0,"GSW",NA,109,NA,NA,NA,"LAL",NA,88,NA,NA,"A","W",NA
524,21500524,"NBA",0,2016,2016-01-05,36,0,"LAL",NA,88,NA,NA,NA,"GSW",NA,109,NA,NA,"H","L",NA
