"gameorder","game_id","lg_id","X_iscopy","year_id","date_game","seasongame","is_playoffs","team_id","fran_id","pts","elo_i","elo_n","win_equiv","opp_id","opp_fran","opp_pts","opp_elo_i","opp_elo_n","game_location","game_result","forecast","tm_conference","opp_conference","win_dum","prev_avg_pts","opp_prev_avg_pts"
61,21500061,"NBA",1,2015,"2015-11-04",5,0,"SAS",NA,99,1680.12048336128,1680.12048336128,NA,"WAS",NA,102,1540.29662388998,1546.73022713476,"A","L",0.557061463080799,"W","E",0,99.25,104.5
62,21500062,"NBA",0,2015,"2015-11-04",6,0,"ATL",NA,101,1573.75585944196,1578.35086079812,NA,"BKN",NA,87,1444.97703493471,1440.27999701364,"H","W",0.788674947983573,"E","E",1,99,89.8
62,21500062,"NBA",1,2015,"2015-11-04",5,0,"BKN",NA,87,1444.97703493471,1440.27999701364,NA,"ATL",NA,101,1573.75585944196,1578.35086079812,"A","L",0.211325052016427,"E","E",0,90.5,99.25
63,21500063,"NBA",0,2015,"2015-11-04",5,0,"CLE",NA,96,1674.29103372002,1675.64898370478,NA,"NYK",NA,86,1365.52344511107,1363.8916070118,"H","W",0.913176780017817,"E","E",1,102.5,106
63,21500063,"NBA",1,2015,"2015-11-04",5,0,"NYK",NA,86,1365.52344511107,1363.8916070118,NA,"CLE",NA,96,1674.29103372002,1675.64898370478,"A","L",0.0868232199821833,"E","E",0,106,102.5
64,21500064,"NBA",1,2015,"2015-11-04",5,0,"ORL",NA,114,1376.88066241945,1375.96821004346,NA,"HOU",NA,119,1579.69183311792,1581.37907023347,"A","L",0.148916915498064,"E","W",0,103.25,94
64,21500064,"NBA",0,2015,"2015-11-04",5,0,"HOU",NA,119,1579.69183311792,1581.37907023347,NA,"ORL",NA,114,1376.88066241945,1375.96821004346,"H","W",0.851083084501936,"W","E",1,94,103.25
65,21500065,"NBA",1,2015,"2015-11-04",4,0,"PHI",NA,87,1313.64334980042,1312.94842571263,NA,"MIL",NA,91,1440.33231895827,1442.61652051201,"A","L",0.21333704539031,"E","E",0,88.6666666666667,99
65,21500065,"NBA",0,2015,"2015-11-04",5,0,"MIL",NA,91,1440.33231895827,1442.61652051201,NA,"PHI",NA,87,1313.64334980042,1312.94842571263,"H","W",0.78666295460969,"E","E",1,100,88.25
66,21500066,"NBA",1,2015,"2015-11-04",5,0,"TOR",NA,103,1546.05113467513,1556.84185305139,NA,"OKC",NA,98,1580.41103181036,1577.54238241537,"A","W",0.315735923540642,"E","W",1,106.75,118.25
66,21500066,"NBA",0,2015,"2015-11-04",5,0,"OKC",NA,98,1580.41103181036,1577.54238241537,NA,"TOR",NA,103,1546.05113467513,1556.84185305139,"H","L",0.684264076459358,"W","E",0,118.25,106.75
67,21500067,"NBA",0,2015,"2015-11-04",5,0,"PHX",NA,118,1496.52437823848,1504.96205182541,NA,"SAC",NA,97,1433.63614074067,1424.92439190318,"H","W",0.718626759972476,"W","W",1,100.5,108.5
67,21500067,"NBA",1,2015,"2015-11-04",5,0,"SAC",NA,97,1433.63614074067,1424.92439190318,NA,"PHX",NA,118,1496.52437823848,1504.96205182541,"A","L",0.281373240027524,"W","W",0,108.5,100.5
68,21500068,"NBA",0,2015,"2015-11-04",4,0,"UTA",NA,92,1573.42807238681,1560.58701143277,NA,"POR",NA,108,1537.81718185076,1559.44703322676,"H","L",0.685817824803279,"W","W",0,94.3333333333333,98
68,21500068,"NBA",1,2015,"2015-11-04",5,0,"POR",NA,108,1537.81718185076,1559.44703322676,NA,"UTA",NA,92,1573.42807238681,1560.58701143277,"A","W",0.314182175196721,"W","W",1,100,93.75
69,21500069,"NBA",0,2015,"2015-11-04",5,0,"GSW",NA,112,1774.75632062757,1777.21746967948,NA,"LAC",NA,108,1662.50423259049,1661.7731105672,"H","W",0.772383894084118,"W","W",1,119,107.75
69,21500069,"NBA",1,2015,"2015-11-04",5,0,"LAC",NA,108,1662.50423259049,1661.7731105672,NA,"GSW",NA,112,1774.75632062757,1777.21746967948,"A","L",0.227616105915882,"W","W",0,107.75,119
70,21500070,"NBA",0,2015,"2015-11-05",6,0,"CHI",NA,104,1569.51907524425,1574.8583625142,NA,"OKC",NA,98,1577.54238241537,1574.97308750338,"H","W",0.629357251099362,"E","W",1,100.6,114.2
70,21500070,"NBA",1,2015,"2015-11-05",6,0,"OKC",NA,98,1577.54238241537,1574.97308750338,NA,"CHI",NA,104,1569.51907524425,1574.8583625142,"A","L",0.370642748900638,"W","E",0,114.2,100.6
71,21500071,"NBA",1,2015,"2015-11-05",5,0,"MIA",NA,96,1485.35675495188,1495.83212922458,NA,"MIN",NA,84,1357.58602307832,1350.30837910491,"A","W",0.539880401298381,"E","W",1,99.25,98
71,21500071,"NBA",0,2015,"2015-11-05",4,0,"MIN",NA,84,1357.58602307832,1350.30837910491,NA,"MIA",NA,96,1485.35675495188,1495.83212922458,"H","L",0.460119598701619,"W","E",0,102.666666666667,101.666666666667
72,21500072,"NBA",1,2015,"2015-11-05",5,0,"CHA",NA,108,1445.24733766964,1468.82293561243,NA,"DAL",NA,94,1550.94732175801,1539.00823426467,"A","W",0.23431503616593,"E","W",1,102.5,98.25
72,21500072,"NBA",0,2015,"2015-11-05",5,0,"DAL",NA,94,1550.94732175801,1539.00823426467,NA,"CHA",NA,108,1445.24733766964,1468.82293561243,"H","L",0.76568496383407,"W","E",0,98.25,102.5
73,21500073,"NBA",1,2015,"2015-11-05",5,0,"UTA",NA,96,1560.58701143277,1572.38950197863,NA,"DEN",NA,84,1464.45997577034,1456.66520331775,"A","W",0.494426587134236,"W","W",1,93.75,99
73,21500073,"NBA",0,2015,"2015-11-05",5,0,"DEN",NA,84,1464.45997577034,1456.66520331775,NA,"UTA",NA,96,1560.58701143277,1572.38950197863,"H","L",0.505573412865765,"W","W",0,99,93.75
74,21500074,"NBA",1,2015,"2015-11-05",6,0,"MEM",NA,96,1577.26657629155,1567.19712079644,NA,"POR",NA,115,1559.44703322676,1570.83538374694,"A","L",0.383890172213041,"W","W",0,92.2,101.6
74,21500074,"NBA",0,2015,"2015-11-05",6,0,"POR",NA,115,1559.44703322676,1570.83538374694,NA,"MEM",NA,96,1577.26657629155,1567.19712079644,"H","W",0.616109827786959,"W","W",1,101.6,92.2
75,21500075,"NBA",0,2015,"2015-11-06",6,0,"ORL",NA,92,1375.96821004346,1385.21285697129,NA,"TOR",NA,87,1556.84185305139,1554.16288852251,"H","W",0.385670959444207,"E","E",1,105.4,106
75,21500075,"NBA",1,2015,"2015-11-06",6,0,"TOR",NA,87,1556.84185305139,1554.16288852251,NA,"ORL",NA,92,1375.96821004346,1385.21285697129,"A","L",0.614329040555793,"E","E",0,106,105.4
76,21500076,"NBA",1,2015,"2015-11-06",5,0,"WAS",NA,98,1546.73022713476,1535.63727612255,NA,"BOS",NA,118,1510.50444898005,1523.26051764164,"A","L",0.409238581144697,"E","E",0,104.5,100
76,21500076,"NBA",0,2015,"2015-11-06",5,0,"BOS",NA,118,1510.50444898005,1523.26051764164,NA,"WAS",NA,98,1546.73022713476,1535.63727612255,"H","W",0.590761418855303,"E","E",1,100,104.5
77,21500077,"NBA",0,2015,"2015-11-06",6,0,"BKN",NA,98,1440.27999701364,1436.01430806073,NA,"LAL",NA,104,1318.03922067995,1332.75467405636,"H","L",0.782334130284508,"E","W",0,89.8,106.2
77,21500077,"NBA",1,2015,"2015-11-06",5,0,"LAL",NA,104,1318.03922067995,1332.75467405636,NA,"BKN",NA,98,1440.27999701364,1436.01430806073,"A","W",0.217665869715492,"W","E",1,106.75,90.5
78,21500078,"NBA",0,2015,"2015-11-06",6,0,"CLE",NA,108,1675.64898370478,1676.38447390679,NA,"PHI",NA,102,1312.94842571263,1312.28403831902,"H","W",0.934839324486866,"E","E",1,101.2,91
78,21500078,"NBA",1,2015,"2015-11-06",5,0,"PHI",NA,102,1312.94842571263,1312.28403831902,NA,"CLE",NA,108,1675.64898370478,1676.38447390679,"A","L",0.0651606755131336,"E","E",0,88.25,102.5
79,21500079,"NBA",1,2015,"2015-11-06",6,0,"MIL",NA,99,1442.61652051201,1451.69836831583,NA,"NYK",NA,92,1363.8916070118,1359.6742793873,"A","W",0.469420900408402,"E","E",1,98.2,102
79,21500079,"NBA",0,2015,"2015-11-06",6,0,"NYK",NA,92,1363.8916070118,1359.6742793873,NA,"MIL",NA,99,1442.61652051201,1451.69836831583,"H","L",0.530579099591598,"E","E",0,102,98.2
80,21500080,"NBA",1,2015,"2015-11-06",6,0,"MIA",NA,87,1495.83212922458,1495.83212922458,NA,"IND",NA,90,1501.81459236837,1505.44318072152,"A","L",0.352040013951562,"E","E",0,98.6,94.4
80,21500080,"NBA",0,2015,"2015-11-06",6,0,"IND",NA,90,1501.81459236837,1505.44318072152,NA,"MIA",NA,87,1495.83212922458,1495.83212922458,"H","W",0.647959986048438,"E","E",1,94.4,98.6
81,21500081,"NBA",1,2015,"2015-11-06",7,0,"ATL",NA,121,1578.35086079812,1586.5729575157,NA,"NOP",NA,115,1495.33306476465,1492.01041620939,"A","W",0.475580088276698,"E","W",1,99.3333333333333,102.666666666667
81,21500081,"NBA",0,2015,"2015-11-06",5,0,"NOP",NA,115,1495.33306476465,1492.01041620939,NA,"ATL",NA,121,1578.35086079812,1586.5729575157,"H","L",0.524419911723302,"W","E",0,100.75,99.25
82,21500082,"NBA",1,2015,"2015-11-06",5,0,"DET",NA,100,1495.03654096002,1508.03981357295,NA,"PHX",NA,92,1504.96205182541,1499.16065423878,"A","W",0.34687997149138,"E","W",1,94.5,100.5
82,21500082,"NBA",0,2015,"2015-11-06",6,0,"PHX",NA,92,1504.96205182541,1499.16065423878,NA,"DET",NA,100,1495.03654096002,1508.03981357295,"H","L",0.65312002850862,"W","E",0,104,95.6
83,21500083,"NBA",0,2015,"2015-11-06",6,0,"GSW",NA,119,1777.21746967948,1778.86142900745,NA,"DEN",NA,104,1456.66520331775,1454.27139647219,"H","W",0.918406720854229,"W","W",1,117.6,96
83,21500083,"NBA",1,2015,"2015-11-06",6,0,"DEN",NA,104,1456.66520331775,1454.27139647219,NA,"GSW",NA,119,1777.21746967948,1778.86142900745,"A","L",0.0815932791457713,"W","W",0,96,117.6
84,21500084,"NBA",1,2015,"2015-11-06",6,0,"HOU",NA,116,1581.37907023347,1587.58592811895,NA,"SAC",NA,110,1424.92439190318,1422.10321557235,"A","W",0.580537252377233,"W","W",1,99,106.2
84,21500084,"NBA",0,2015,"2015-11-06",6,0,"SAC",NA,110,1424.92439190318,1422.10321557235,NA,"HOU",NA,116,1581.37907023347,1587.58592811895,"H","L",0.419462747622767,"W","W",0,106.2,99
85,21500085,"NBA",0,2015,"2015-11-07",7,0,"CHI",NA,93,1574.8583625142,1567.16900679672,NA,"MIN",NA,102,1350.30837910491,1373.08647583701,"H","L",0.866256803161162,"E","W",0,101.166666666667,101.833333333333
85,21500085,"NBA",1,2015,"2015-11-07",5,0,"MIN",NA,102,1350.30837910491,1373.08647583701,NA,"CHI",NA,93,1574.8583625142,1567.16900679672,"A","W",0.133743196838837,"W","E",1,98,99.5
86,21500086,"NBA",0,2015,"2015-11-07",8,0,"ATL",NA,114,1586.5729575157,1593.67241206631,NA,"WAS",NA,99,1535.63727612255,1529.09472591399,"H","W",0.704507521572332,"E","E",1,102.428571428571,102.285714285714
86,21500086,"NBA",1,2015,"2015-11-07",6,0,"WAS",NA,99,1535.63727612255,1529.09472591399,NA,"ATL",NA,114,1586.5729575157,1593.67241206631,"A","L",0.295492478427668,"E","E",0,103.2,99
87,21500087,"NBA",1,2015,"2015-11-07",7,0,"ORL",NA,105,1385.21285697129,1395.21478462714,NA,"PHI",NA,97,1312.28403831902,1307.18683873418,"A","W",0.461120087530075,"E","E",1,103.166666666667,92
87,21500087,"NBA",0,2015,"2015-11-07",6,0,"PHI",NA,97,1312.28403831902,1307.18683873418,NA,"ORL",NA,105,1385.21285697129,1395.21478462714,"H","L",0.538879912469925,"E","E",0,91,105.4
88,21500088,"NBA",1,2015,"2015-11-07",6,0,"NOP",NA,98,1492.01041620939,1488.20605153266,NA,"DAL",NA,107,1539.00823426467,1544.23805473844,"A","L",0.30023323556197,"W","W",0,103.6,97.4
88,21500088,"NBA",0,2015,"2015-11-07",6,0,"DAL",NA,107,1539.00823426467,1544.23805473844,NA,"NOP",NA,98,1492.01041620939,1488.20605153266,"H","W",0.69976676443803,"W","W",1,97.4,103.6
89,21500089,"NBA",1,2015,"2015-11-07",7,0,"BKN",NA,86,1436.01430806073,1432.39984737816,NA,"MIL",NA,94,1451.69836831583,1457.33948968925,"A","L",0.339408559976313,"E","E",0,91.1666666666667,98.3333333333333
89,21500089,"NBA",0,2015,"2015-11-07",7,0,"MIL",NA,94,1451.69836831583,1457.33948968925,NA,"BKN",NA,86,1436.01430806073,1432.39984737816,"H","W",0.660591440023687,"E","E",1,98.3333333333333,91.1666666666667
90,21500090,"NBA",1,2015,"2015-11-07",6,0,"CHA",NA,94,1468.82293561243,1463.9304168362,NA,"SAS",NA,114,1680.12048336128,1683.8667432953,"A","L",0.142831030996808,"E","W",0,103.6,99.2
90,21500090,"NBA",0,2015,"2015-11-07",6,0,"SAS",NA,114,1680.12048336128,1683.8667432953,NA,"CHA",NA,94,1468.82293561243,1463.9304168362,"H","W",0.857168969003192,"W","E",1,99.2,103.6
91,21500091,"NBA",0,2015,"2015-11-07",6,0,"UTA",NA,89,1572.38950197863,1579.14882706211,NA,"MEM",NA,79,1567.19712079644,1562.32076344276,"H","W",0.646921837116831,"W","W",1,94.2,92.2
91,21500091,"NBA",1,2015,"2015-11-07",7,0,"MEM",NA,79,1567.19712079644,1562.32076344276,NA,"UTA",NA,89,1572.38950197863,1579.14882706211,"A","L",0.353078162883168,"W","W",0,92.8333333333333,93.3333333333333
92,21500092,"NBA",1,2015,"2015-11-07",7,0,"GSW",NA,103,1778.86142900745,1781.86096982628,NA,"SAC",NA,94,1422.10321557235,1419.48973446534,"A","W",0.814273189022024,"W","W",1,117.833333333333,106.833333333333
92,21500092,"NBA",0,2015,"2015-11-07",7,0,"SAC",NA,94,1422.10321557235,1419.48973446534,NA,"GSW",NA,103,1778.86142900745,1781.86096982628,"H","L",0.185726810977977,"W","W",0,106.833333333333,117.833333333333
93,21500093,"NBA",1,2015,"2015-11-07",7,0,"HOU",NA,109,1587.58592811895,1598.33789517337,NA,"LAC",NA,105,1661.7731105672,1660.06081341491,"A","W",0.26841050294964,"W","W",1,101.833333333333,107.333333333333
93,21500093,"NBA",0,2015,"2015-11-07",6,0,"LAC",NA,105,1661.7731105672,1660.06081341491,NA,"HOU",NA,109,1587.58592811895,1598.33789517337,"H","L",0.73158949705036,"W","W",0,107.8,99
94,21500094,"NBA",0,2015,"2015-11-08",7,0,"CLE",NA,101,1676.38447390679,1678.19011696831,NA,"IND",NA,97,1505.44318072152,1504.85181358199,"H","W",0.826305055935038,"E","E",1,102.333333333333,93.6666666666667
94,21500094,"NBA",1,2015,"2015-11-08",7,0,"IND",NA,97,1505.44318072152,1504.85181358199,NA,"CLE",NA,101,1676.38447390679,1678.19011696831,"A","L",0.173694944064962,"E","E",0,93.6666666666667,102.333333333333
95,21500095,"NBA",0,2015,"2015-11-08",7,0,"NYK",NA,99,1359.6742793873,1363.40690038513,NA,"LAL",NA,95,1332.75467405636,1331.78988315171,"H","W",0.674938675011665,"E","W",1,100.333333333333,104.333333333333
95,21500095,"NBA",1,2015,"2015-11-08",6,0,"LAL",NA,95,1332.75467405636,1331.78988315171,NA,"NYK",NA,99,1359.6742793873,1363.40690038513,"A","L",0.325061324988335,"W","E",0,106.2,102
96,21500096,"NBA",0,2015,"2015-11-08",7,0,"MIA",NA,96,1495.83212922458,1509.79186321342,NA,"TOR",NA,76,1554.16288852251,1542.44580576196,"H","W",0.559680979509961,"E","E",1,96.6666666666667,102.833333333333
96,21500096,"NBA",1,2015,"2015-11-08",7,0,"TOR",NA,76,1554.16288852251,1542.44580576196,NA,"MIA",NA,96,1495.83212922458,1509.79186321342,"A","L",0.440319020490039,"E","E",0,102.833333333333,96.6666666666667
97,21500097,"NBA",0,2015,"2015-11-08",7,0,"OKC",NA,124,1574.97308750338,1582.89460852514,NA,"PHX",NA,103,1499.16065423878,1490.80770454259,"H","W",0.733422655215244,"W","W",1,111.5,102
97,21500097,"NBA",1,2015,"2015-11-08",7,0,"PHX",NA,103,1499.16065423878,1490.80770454259,NA,"OKC",NA,124,1574.97308750338,1582.89460852514,"A","L",0.266577344784756,"W","W",0,102,111.5
98,21500098,"NBA",1,2015,"2015-11-08",6,0,"DET",NA,120,1508.03981357295,1532.24061320955,NA,"POR",NA,103,1570.83538374694,1556.83499686993,"A","W",0.281481114612218,"E","W",1,95.6,101.6
98,21500098,"NBA",0,2015,"2015-11-08",7,0,"POR",NA,103,1570.83538374694,1556.83499686993,NA,"DET",NA,120,1508.03981357295,1532.24061320955,"H","L",0.718518885387782,"W","E",0,103.833333333333,99.6666666666667
99,21500099,"NBA",1,2015,"2015-11-09",8,0,"ORL",NA,84,1395.21478462714,1390.55959102485,NA,"IND",NA,97,1504.85181358199,1509.68433455373,"A","L",0.230273460919753,"E","E",0,103.428571428571,94.1428571428571
99,21500099,"NBA",0,2015,"2015-11-09",8,0,"IND",NA,97,1504.85181358199,1509.68433455373,NA,"ORL",NA,84,1395.21478462714,1390.55959102485,"H","W",0.769726539080247,"E","E",1,94.1428571428571,103.428571428571
100,21500100,"NBA",1,2015,"2015-11-09",8,0,"CHI",NA,111,1567.16900679672,1576.29195534932,NA,"PHI",NA,88,1307.18683873418,1297.6201738447,"A","W",0.715231844473797,"E","E",1,100,91.4285714285714
100,21500100,"NBA",0,2015,"2015-11-09",7,0,"PHI",NA,88,1307.18683873418,1297.6201738447,NA,"CHI",NA,111,1567.16900679672,1576.29195534932,"H","L",0.284768155526203,"E","E",0,92,101.166666666667
101,21500101,"NBA",0,2015,"2015-11-09",9,0,"ATL",NA,107,1593.67241206631,1584.97873412425,NA,"MIN",NA,117,1373.08647583701,1397.1928704702,"H","L",0.86359093438512,"E","W",0,103.875,102.75
101,21500101,"NBA",1,2015,"2015-11-09",6,0,"MIN",NA,117,1373.08647583701,1397.1928704702,NA,"ATL",NA,107,1593.67241206631,1584.97873412425,"A","W",0.13640906561488,"W","E",1,98.8,99
102,21500102,"NBA",0,2015,"2015-11-09",7,0,"DEN",NA,108,1454.27139647219,1460.65552243611,NA,"POR",NA,104,1556.83499686993,1555.49457458073,"H","W",0.496310749414939,"W","W",1,97.3333333333333,103.833333333333
102,21500102,"NBA",1,2015,"2015-11-09",8,0,"POR",NA,104,1556.83499686993,1555.49457458073,NA,"DEN",NA,108,1454.27139647219,1460.65552243611,"A","L",0.503689250585061,"W","W",0,103.714285714286,98.8571428571429
103,21500103,"NBA",1,2015,"2015-11-09",7,0,"SAS",NA,106,1683.8667432953,1691.39499075674,NA,"SAC",NA,88,1419.48973446534,1411.99635693392,"A","W",0.720356394183271,"W","W",1,101.666666666667,106.833333333333
103,21500103,"NBA",0,2015,"2015-11-09",8,0,"SAC",NA,88,1419.48973446534,1411.99635693392,NA,"SAS",NA,106,1683.8667432953,1691.39499075674,"H","L",0.279643605816729,"W","W",0,105,102.285714285714
104,21500104,"NBA",1,2015,"2015-11-09",7,0,"DET",NA,95,1532.24061320955,1529.26867563609,NA,"GSW",NA,109,1781.86096982628,1784.23067009001,"A","L",0.117888775510432,"E","W",0,99.6666666666667,117.833333333333
104,21500104,"NBA",0,2015,"2015-11-09",8,0,"GSW",NA,109,1781.86096982628,1784.23067009001,NA,"DET",NA,95,1532.24061320955,1529.26867563609,"H","W",0.882111224489568,"W","E",1,115.714285714286,99
105,21500105,"NBA",1,2015,"2015-11-09",8,0,"MEM",NA,92,1562.32076344276,1561.55214569532,NA,"LAC",NA,94,1660.06081341491,1662.08531846235,"A","L",0.242635701753367,"W","W",0,90.8571428571429,105.428571428571
105,21500105,"NBA",0,2015,"2015-11-09",7,0,"LAC",NA,94,1660.06081341491,1662.08531846235,NA,"MEM",NA,92,1562.32076344276,1561.55214569532,"H","W",0.757364298246634,"W","W",1,107.333333333333,92.8333333333333
106,21500106,"NBA",0,2015,"2015-11-10",8,0,"CLE",NA,118,1678.19011696831,1680.82259710421,NA,"UTA",NA,114,1579.14882706211,1578.38361505219,"H","W",0.758738131931645,"E","W",1,102.142857142857,96.2857142857143
106,21500106,"NBA",1,2015,"2015-11-10",7,0,"UTA",NA,114,1579.14882706211,1578.38361505219,NA,"CLE",NA,118,1678.19011696831,1680.82259710421,"A","L",0.241261868068355,"W","E",0,93.3333333333333,102.333333333333
107,21500107,"NBA",0,2015,"2015-11-10",7,0,"WAS",NA,101,1529.09472591399,1512.46542905857,NA,"OKC",NA,125,1582.89460852514,1604.78770654415,"H","L",0.566098183742928,"E","W",0,102.5,111.5
107,21500107,"NBA",1,2015,"2015-11-10",8,0,"OKC",NA,125,1582.89460852514,1604.78770654415,NA,"WAS",NA,101,1529.09472591399,1512.46542905857,"A","W",0.433901816257072,"W","E",1,113.285714285714,102.285714285714
108,21500108,"NBA",0,2015,"2015-11-10",8,0,"MIA",NA,101,1509.79186321342,1513.15853869984,NA,"LAL",NA,88,1331.78988315171,1328.15605983339,"H","W",0.832061433259378,"E","W",1,96.5714285714286,102
108,21500108,"NBA",1,2015,"2015-11-10",7,0,"LAL",NA,88,1331.78988315171,1328.15605983339,NA,"MIA",NA,101,1509.79186321342,1513.15853869984,"A","L",0.167938566740622,"W","E",0,104.333333333333,96.6666666666667
109,21500109,"NBA",0,2015,"2015-11-10",8,0,"TOR",NA,109,1542.44580576196,1540.63008160474,NA,"NYK",NA,111,1363.40690038513,1373.76887639523,"H","L",0.832893863343844,"E","E",0,99,100.142857142857
109,21500109,"NBA",1,2015,"2015-11-10",8,0,"NYK",NA,111,1363.40690038513,1373.76887639523,NA,"TOR",NA,109,1542.44580576196,1540.63008160474,"A","W",0.167106136656156,"E","E",1,100.142857142857,99
110,21500110,"NBA",1,2015,"2015-11-10",6,0,"BOS",NA,99,1523.26051764164,1539.12621347964,NA,"MIL",NA,83,1457.33948968925,1446.24966807578,"A","W",0.451113098189252,"E","E",1,103.6,98.2
110,21500110,"NBA",0,2015,"2015-11-10",8,0,"MIL",NA,83,1457.33948968925,1446.24966807578,NA,"BOS",NA,99,1523.26051764164,1539.12621347964,"H","L",0.548886901810748,"E","E",0,97.7142857142857,101.142857142857
111,21500111,"NBA",1,2015,"2015-11-10",7,0,"CHA",NA,104,1463.9304168362,1474.88479315107,NA,"MIN",NA,95,1397.1928704702,1391.22739475904,"A","W",0.452277194704737,"E","W",1,102,101.833333333333
111,21500111,"NBA",0,2015,"2015-11-10",7,0,"MIN",NA,95,1397.1928704702,1391.22739475904,NA,"CHA",NA,104,1463.9304168362,1474.88479315107,"H","L",0.547722805295263,"W","E",0,101.833333333333,102
112,21500112,"NBA",0,2015,"2015-11-10",7,0,"NOP",NA,120,1488.20605153266,1499.57485789965,NA,"DAL",NA,105,1544.23805473844,1535.41931419745,"H","W",0.562939402098048,"W","W",1,102.666666666667,99
112,21500112,"NBA",1,2015,"2015-11-10",7,0,"DAL",NA,105,1544.23805473844,1535.41931419745,NA,"NOP",NA,120,1488.20605153266,1499.57485789965,"A","L",0.437060597901952,"W","W",0,99,102.666666666667
113,21500113,"NBA",0,2015,"2015-11-11",8,0,"CHA",NA,95,1474.88479315107,1476.8750101227,NA,"NYK",NA,93,1373.76887639523,1373.00907684421,"H","W",0.760917503341688,"E","E",1,102.285714285714,100.142857142857
113,21500113,"NBA",1,2015,"2015-11-11",9,0,"NYK",NA,93,1373.76887639523,1373.00907684421,NA,"CHA",NA,95,1474.88479315107,1476.8750101227,"A","L",0.239082496658312,"E","E",0,101.5,101.375
114,21500114,"NBA",0,2015,"2015-11-11",9,0,"ORL",NA,101,1390.55959102485,1392.97087972492,NA,"LAL",NA,99,1328.15605983339,1327.29195941923,"H","W",0.718062232257943,"E","W",1,101,101.625
114,21500114,"NBA",1,2015,"2015-11-11",8,0,"LAL",NA,99,1328.15605983339,1327.29195941923,NA,"ORL",NA,101,1390.55959102485,1392.97087972492,"A","L",0.281937767742057,"W","E",0,102,103.428571428571
115,21500115,"NBA",0,2015,"2015-11-11",8,0,"PHI",NA,103,1297.6201738447,1290.47025911455,NA,"TOR",NA,119,1540.63008160474,1548.32738473299,"H","L",0.305078195688841,"E","E",0,91.4285714285714,99
115,21500115,"NBA",1,2015,"2015-11-11",9,0,"TOR",NA,119,1540.63008160474,1548.32738473299,NA,"PHI",NA,103,1297.6201738447,1290.47025911455,"A","W",0.694921804311159,"E","E",1,100.25,92.875
116,21500116,"NBA",0,2015,"2015-11-11",7,0,"BOS",NA,91,1539.12621347964,1530.47750317333,NA,"IND",NA,102,1509.68433455373,1526.34340668636,"H","L",0.678116047911439,"E","E",0,102.833333333333,93.6666666666667
116,21500116,"NBA",1,2015,"2015-11-11",9,0,"IND",NA,102,1509.68433455373,1526.34340668636,NA,"BOS",NA,91,1539.12621347964,1530.47750317333,"A","W",0.321883952088561,"E","E",1,94.5,101.75
117,21500117,"NBA",0,2015,"2015-11-11",10,0,"ATL",NA,106,1584.97873412425,1589.02567870594,NA,"NOP",NA,98,1499.57485789965,1496.67098003179,"H","W",0.744077494695043,"E","W",1,104.222222222222,101.666666666667
117,21500117,"NBA",1,2015,"2015-11-11",8,0,"NOP",NA,98,1499.57485789965,1496.67098003179,NA,"ATL",NA,106,1584.97873412425,1589.02567870594,"A","L",0.255922505304957,"W","E",0,105.142857142857,102.428571428571
118,21500118,"NBA",0,2015,"2015-11-11",8,0,"DAL",NA,118,1535.41931419745,1546.83528884396,NA,"LAC",NA,108,1662.08531846235,1655.41871694945,"H","W",0.461699710776758,"W","W",1,99.8571428571429,105.428571428571
118,21500118,"NBA",1,2015,"2015-11-11",8,0,"LAC",NA,108,1662.08531846235,1655.41871694945,NA,"DAL",NA,118,1535.41931419745,1546.83528884396,"A","L",0.538300289223242,"W","W",0,105.428571428571,99.8571428571429
119,21500119,"NBA",1,2015,"2015-11-11",8,0,"BKN",NA,106,1432.39984737816,1451.36307475702,NA,"HOU",NA,98,1598.33789517337,1591.78678210519,"A","W",0.17786753245114,"E","W",1,90.4285714285714,102.857142857143
