"game_id","team_abbreviation","team_name","game_date","matchup","wl","hometeam","awayteam","hometeam_wl","away_streak","home_streak","loss_streak","win_streak","back_to_back","attendance","game_time"
21500895,"GSW","Golden State Warriors",2016-03-01,"GSW vs. ATL","W","GSW","ATL","W",0,1,0,5,0,19596,"2:31"
21500895,"ATL","Atlanta Hawks",2016-03-01,"ATL @ GSW","L","GSW","ATL","W",1,0,0,2,0,19596,"2:31"
21500896,"LAL","Los Angeles Lakers",2016-03-01,"LAL vs. BKN","W","LAL","BKN","W",0,2,8,0,0,18997,"2:13"
21500896,"BKN","Brooklyn Nets",2016-03-01,"BKN @ LAL","L","LAL","BKN","W",5,0,1,0,1,18997,"2:13"
21500897,"ORL","Orlando Magic",2016-03-02,"ORL vs. CHI","W","ORL","CHI","W",0,1,1,0,1,16072,"2:03"
21500897,"CHI","Chicago Bulls",2016-03-02,"CHI @ ORL","L","ORL","CHI","W",2,0,3,0,1,16072,"2:03"
21500898,"CHA","Charlotte Hornets",2016-03-02,"CHA @ PHI","W","PHI","CHA","L",1,0,0,1,1,11143,"2:16"
21500898,"PHI","Philadelphia 76ers",2016-03-02,"PHI vs. CHA","L","PHI","CHA","L",0,1,9,0,0,11143,"2:16"
21500899,"BOS","Boston Celtics",2016-03-02,"BOS vs. POR","W","BOS","POR","W",0,4,0,3,0,18624,"2:08"
21500899,"POR","Portland Trail Blazers",2016-03-02,"POR @ BOS","L","BOS","POR","W",4,0,0,3,1,18624,"2:08"
21500900,"TOR","Toronto Raptors",2016-03-02,"TOR vs. UTA","W","TOR","UTA","W",0,1,1,0,0,19800,"2:11"
21500900,"UTA","Utah Jazz",2016-03-02,"UTA @ TOR","L","TOR","UTA","W",2,0,3,0,0,19800,"2:11"
21500901,"HOU","Houston Rockets",2016-03-02,"HOU vs. NOP","W","HOU","NOP","W",0,1,2,0,0,18226,"2:24"
21500901,"NOP","New Orleans Pelicans",2016-03-02,"NOP @ HOU","L","HOU","NOP","W",1,0,1,0,0,18226,"2:24"
21500902,"MEM","Memphis Grizzlies",2016-03-02,"MEM vs. SAC","W","MEM","SAC","W",0,1,0,1,0,15310,"2:16"
21500902,"SAC","Sacramento Kings",2016-03-02,"SAC @ MEM","L","MEM","SAC","W",1,0,3,0,0,15310,"2:16"
21500903,"MIL","Milwaukee Bucks",2016-03-02,"MIL vs. IND","L","MIL","IND","L",0,3,0,1,0,14263,"2:19"
21500903,"IND","Indiana Pacers",2016-03-02,"IND @ MIL","W","MIL","IND","L",2,0,3,0,0,14263,"2:19"
21500904,"WAS","Washington Wizards",2016-03-02,"WAS @ MIN","W","MIN","WAS","L",1,0,0,3,0,11307,"2:14"
21500904,"MIN","Minnesota Timberwolves",2016-03-02,"MIN vs. WAS","L","MIN","WAS","L",0,1,1,0,0,11307,"2:14"
21500905,"SAS","San Antonio Spurs",2016-03-02,"SAS vs. DET","W","SAS","DET","W",0,1,0,5,0,18418,"2:08"
21500905,"DET","Detroit Pistons",2016-03-02,"DET @ SAS","L","SAS","DET","W",1,0,0,4,0,18418,"2:08"
21500906,"DEN","Denver Nuggets",2016-03-02,"DEN vs. LAL","W","DEN","LAL","W",0,2,2,0,0,20096,"2:19"
21500906,"LAL","Los Angeles Lakers",2016-03-02,"LAL @ DEN","L","DEN","LAL","W",1,0,0,1,1,20096,"2:19"
21500907,"OKC","Oklahoma City Thunder",2016-03-02,"OKC @ LAC","L","LAC","OKC","W",2,0,0,1,0,19304,"2:15"
21500907,"LAC","Los Angeles Clippers",2016-03-02,"LAC vs. OKC","W","LAC","OKC","W",0,2,0,2,0,19304,"2:15"
21500908,"PHX","Phoenix Suns",2016-03-03,"PHX @ MIA","L","MIA","PHX","W",2,0,1,0,0,19600,"2:12"
21500908,"MIA","Miami Heat",2016-03-03,"MIA vs. PHX","W","MIA","PHX","W",0,2,0,2,0,19600,"2:12"
21500909,"SAS","San Antonio Spurs",2016-03-03,"SAS @ NOP","W","NOP","SAS","L",1,0,0,6,1,17781,"2:09"
21500909,"NOP","New Orleans Pelicans",2016-03-03,"NOP vs. SAS","L","NOP","SAS","L",0,1,2,0,1,17781,"2:09"
21500910,"DAL","Dallas Mavericks",2016-03-03,"DAL vs. SAC","L","DAL","SAC","L",0,6,0,3,0,19910,"2:10"
21500910,"SAC","Sacramento Kings",2016-03-03,"SAC @ DAL","W","DAL","SAC","L",2,0,4,0,1,19910,"2:10"
21500911,"GSW","Golden State Warriors",2016-03-03,"GSW vs. OKC","W","GSW","OKC","W",0,2,0,6,0,19596,"2:15"
21500911,"OKC","Oklahoma City Thunder",2016-03-03,"OKC @ GSW","L","GSW","OKC","W",3,0,1,0,1,19596,"2:15"
21500912,"IND","Indiana Pacers",2016-03-04,"IND @ CHA","L","CHA","IND","W",3,0,0,1,0,19099,"2:06"
21500912,"CHA","Charlotte Hornets",2016-03-04,"CHA vs. IND","W","CHA","IND","W",0,1,0,2,0,19099,"2:06"
21500913,"PHX","Phoenix Suns",2016-03-04,"PHX @ ORL","W","ORL","PHX","L",3,0,2,0,1,17546,"2:09"
21500913,"ORL","Orlando Magic",2016-03-04,"ORL vs. PHX","L","ORL","PHX","L",0,2,0,1,0,17546,"2:09"
21500914,"PHI","Philadelphia 76ers",2016-03-04,"PHI vs. MIA","L","PHI","MIA","L",0,2,10,0,0,17610,"2:17"
21500914,"MIA","Miami Heat",2016-03-04,"MIA @ PHI","W","PHI","MIA","L",1,0,0,3,1,17610,"2:17"
21500915,"BOS","Boston Celtics",2016-03-04,"BOS vs. NYK","W","BOS","NYK","W",0,5,0,4,0,18624,"2:08"
21500915,"NYK","New York Knicks",2016-03-04,"NYK @ BOS","L","BOS","NYK","W",1,0,2,0,0,18624,"2:08"
21500916,"POR","Portland Trail Blazers",2016-03-04,"POR @ TOR","L","TOR","POR","W",5,0,1,0,0,19800,""
21500916,"TOR","Toronto Raptors",2016-03-04,"TOR vs. POR","W","TOR","POR","W",0,2,0,1,0,19800,""
21500917,"CLE","Cleveland Cavaliers",2016-03-04,"CLE vs. WAS","W","CLE","WAS","W",0,2,0,1,0,20562,"2:15"
21500917,"WAS","Washington Wizards",2016-03-04,"WAS @ CLE","L","CLE","WAS","W",2,0,0,4,0,20562,"2:15"
21500918,"MEM","Memphis Grizzlies",2016-03-04,"MEM vs. UTA","W","MEM","UTA","W",0,2,0,2,0,17188,"2:22"
21500918,"UTA","Utah Jazz",2016-03-04,"UTA @ MEM","L","MEM","UTA","W",3,0,4,0,0,17188,"2:22"
21500919,"MIL","Milwaukee Bucks",2016-03-04,"MIL vs. MIN","W","MIL","MIN","W",0,4,1,0,0,16366,"2:18"
21500919,"MIN","Minnesota Timberwolves",2016-03-04,"MIN @ MIL","L","MIL","MIN","W",1,0,2,0,0,16366,"2:18"
21500920,"DEN","Denver Nuggets",2016-03-04,"DEN vs. BKN","L","DEN","BKN","L",0,3,0,1,0,14163,"2:32"
21500920,"BKN","Brooklyn Nets",2016-03-04,"BKN @ DEN","W","DEN","BKN","L",6,0,2,0,0,14163,"2:32"
21500921,"LAL","Los Angeles Lakers",2016-03-04,"LAL vs. ATL","L","LAL","ATL","L",0,1,1,0,0,18997,"2:12"
21500921,"ATL","Atlanta Hawks",2016-03-04,"ATL @ LAL","W","LAL","ATL","L",2,0,1,0,0,18997,"2:12"
21500922,"CLE","Cleveland Cavaliers",2016-03-05,"CLE vs. BOS","W","CLE","BOS","W",0,3,0,2,1,20562,"2:17"
21500922,"BOS","Boston Celtics",2016-03-05,"BOS @ CLE","L","CLE","BOS","W",1,0,0,5,1,20562,"2:17"
21500923,"NYK","New York Knicks",2016-03-05,"NYK vs. DET","W","NYK","DET","W",0,1,3,0,1,19812,"2:01"
21500923,"DET","Detroit Pistons",2016-03-05,"DET @ NYK","L","NYK","DET","W",2,0,1,0,0,19812,"2:01"
21500924,"IND","Indiana Pacers",2016-03-05,"IND @ WAS","W","WAS","IND","L",4,0,1,0,1,20356,"2:26"
21500924,"WAS","Washington Wizards",2016-03-05,"WAS vs. IND","L","WAS","IND","L",0,1,1,0,1,20356,"2:26"
21500925,"NOP","New Orleans Pelicans",2016-03-05,"NOP vs. UTA","L","NOP","UTA","L",0,2,3,0,0,16680,"2:15"
21500925,"UTA","Utah Jazz",2016-03-05,"UTA @ NOP","W","NOP","UTA","L",4,0,5,0,1,16680,"2:15"
21500926,"MIN","Minnesota Timberwolves",2016-03-05,"MIN vs. BKN","W","MIN","BKN","W",0,1,3,0,1,15987,"2:13"
21500926,"BKN","Brooklyn Nets",2016-03-05,"BKN @ MIN","L","MIN","BKN","W",7,0,0,1,1,15987,"2:13"
21500927,"HOU","Houston Rockets",2016-03-05,"HOU @ CHI","L","CHI","HOU","W",1,0,0,1,0,22203,"2:33"
21500927,"CHI","Chicago Bulls",2016-03-05,"CHI vs. HOU","W","CHI","HOU","W",0,1,4,0,0,22203,"2:33"
21500928,"SAC","Sacramento Kings",2016-03-05,"SAC @ SAS","L","SAS","SAC","W",3,0,0,1,0,18418,"2:14"
21500928,"SAS","San Antonio Spurs",2016-03-05,"SAS vs. SAC","W","SAS","SAC","W",0,1,0,7,0,18418,"2:14"
21500929,"ATL","Atlanta Hawks",2016-03-05,"ATL @ LAC","W","LAC","ATL","L",3,0,0,1,1,19236,"2:17"
21500929,"LAC","Los Angeles Clippers",2016-03-05,"LAC vs. ATL","L","LAC","ATL","L",0,3,0,3,0,19236,"2:17"
21500930,"OKC","Oklahoma City Thunder",2016-03-06,"OKC @ MIL","W","MIL","OKC","L",4,0,2,0,0,16565,"2:28"
21500930,"MIL","Milwaukee Bucks",2016-03-06,"MIL vs. OKC","L","MIL","OKC","L",0,5,0,1,0,16565,"2:28"
21500931,"LAL","Los Angeles Lakers",2016-03-06,"LAL vs. GSW","W","LAL","GSW","W",0,2,2,0,0,18997,"2:17"
21500931,"GSW","Golden State Warriors",2016-03-06,"GSW @ LAL","L","LAL","GSW","W",1,0,0,7,0,18997,"2:17"
21500932,"PHX","Phoenix Suns",2016-03-06,"PHX @ MEM","W","MEM","PHX","L",4,0,0,1,0,17291,"2:14"
21500932,"MEM","Memphis Grizzlies",2016-03-06,"MEM vs. PHX","L","MEM","PHX","L",0,3,0,3,0,17291,"2:14"
21500933,"DAL","Dallas Mavericks",2016-03-06,"DAL @ DEN","L","DEN","DAL","W",1,0,1,0,0,14802,"2:39"
21500933,"DEN","Denver Nuggets",2016-03-06,"DEN vs. DAL","W","DEN","DAL","W",0,4,1,0,0,14802,"2:39"
21500934,"DET","Detroit Pistons",2016-03-06,"DET vs. POR","W","DET","POR","W",0,1,2,0,1,18386,"2:15"
21500934,"POR","Portland Trail Blazers",2016-03-06,"POR @ DET","L","DET","POR","W",6,0,2,0,0,18386,"2:15"
21500935,"MIA","Miami Heat",2016-03-06,"MIA vs. PHI","W","MIA","PHI","W",0,1,0,4,0,19820,"2:20"
21500935,"PHI","Philadelphia 76ers",2016-03-06,"PHI @ MIA","L","MIA","PHI","W",1,0,11,0,0,19820,"2:20"
21500936,"HOU","Houston Rockets",2016-03-06,"HOU @ TOR","W","TOR","HOU","L",2,0,1,0,1,19800,"2:30"
21500936,"TOR","Toronto Raptors",2016-03-06,"TOR vs. HOU","L","TOR","HOU","L",0,3,0,2,0,19800,"2:30"
21500937,"CHA","Charlotte Hornets",2016-03-07,"CHA vs. MIN","W","CHA","MIN","W",0,2,0,3,0,15912,"2:17"
21500937,"MIN","Minnesota Timberwolves",2016-03-07,"MIN @ CHA","L","CHA","MIN","W",1,0,0,1,0,15912,"2:17"
21500938,"CLE","Cleveland Cavaliers",2016-03-07,"CLE vs. MEM","L","CLE","MEM","L",0,4,0,3,0,20562,"2:27"
21500938,"MEM","Memphis Grizzlies",2016-03-07,"MEM @ CLE","W","CLE","MEM","L",1,0,1,0,1,20562,"2:27"
21500939,"IND","Indiana Pacers",2016-03-07,"IND vs. SAS","W","IND","SAS","W",0,1,0,1,0,16742,"2:17"
21500939,"SAS","San Antonio Spurs",2016-03-07,"SAS @ IND","L","IND","SAS","W",1,0,0,8,0,16742,"2:17"
21500940,"CHI","Chicago Bulls",2016-03-07,"CHI vs. MIL","W","CHI","MIL","W",0,2,0,1,0,21672,"2:10"
21500940,"MIL","Milwaukee Bucks",2016-03-07,"MIL @ CHI","L","CHI","MIL","W",1,0,1,0,1,21672,"2:10"
21500941,"SAC","Sacramento Kings",2016-03-07,"SAC @ NOP","L","NOP","SAC","W",4,0,1,0,0,16403,"2:20"
21500941,"NOP","New Orleans Pelicans",2016-03-07,"NOP vs. SAC","W","NOP","SAC","W",0,3,4,0,0,16403,"2:20"
21500942,"LAC","Los Angeles Clippers",2016-03-07,"LAC @ DAL","W","DAL","LAC","L",1,0,1,0,0,20002,"2:14"
21500942,"DAL","Dallas Mavericks",2016-03-07,"DAL vs. LAC","L","DAL","LAC","L",0,1,2,0,1,20002,"2:14"
21500943,"GSW","Golden State Warriors",2016-03-07,"GSW vs. ORL","W","GSW","ORL","W",0,1,1,0,1,19596,"2:16"
21500943,"ORL","Orlando Magic",2016-03-07,"ORL @ GSW","L","GSW","ORL","W",1,0,1,0,0,19596,"2:16"
21500944,"BKN","Brooklyn Nets",2016-03-08,"BKN @ TOR","L","TOR","BKN","W",8,0,1,0,0,19800,"2:14"
21500944,"TOR","Toronto Raptors",2016-03-08,"TOR vs. BKN","W","TOR","BKN","W",0,4,1,0,0,19800,"2:14"
21500945,"SAS","San Antonio Spurs",2016-03-08,"SAS @ MIN","W","MIN","SAS","L",2,0,1,0,1,14093,"2:03"
21500945,"MIN","Minnesota Timberwolves",2016-03-08,"MIN vs. SAS","L","MIN","SAS","L",0,1,1,0,1,14093,"2:03"
21500946,"NYK","New York Knicks",2016-03-08,"NYK @ DEN","L","DEN","NYK","W",1,0,0,1,0,13305,"2:12"
21500946,"DEN","Denver Nuggets",2016-03-08,"DEN vs. NYK","W","DEN","NYK","W",0,5,0,1,0,13305,"2:12"
21500947,"ATL","Atlanta Hawks",2016-03-08,"ATL @ UTA","W","UTA","ATL","L",4,0,0,2,0,19282,"2:10"
21500947,"UTA","Utah Jazz",2016-03-08,"UTA vs. ATL","L","UTA","ATL","L",0,1,0,1,0,19282,"2:10"
21500948,"POR","Portland Trail Blazers",2016-03-08,"POR vs. WAS","W","POR","WAS","W",0,1,3,0,0,19393,"2:42"
21500948,"WAS","Washington Wizards",2016-03-08,"WAS @ POR","L","POR","WAS","W",1,0,2,0,0,19393,"2:42"
21500949,"LAL","Los Angeles Lakers",2016-03-08,"LAL vs. ORL","W","LAL","ORL","W",0,3,0,1,0,18997,"2:09"
21500949,"ORL","Orlando Magic",2016-03-08,"ORL @ LAL","L","LAL","ORL","W",2,0,2,0,1,18997,"2:09"
21500950,"NOP","New Orleans Pelicans",2016-03-09,"NOP @ CHA","L","CHA","NOP","W",1,0,0,1,0,16335,"2:20"
21500950,"CHA","Charlotte Hornets",2016-03-09,"CHA vs. NOP","W","CHA","NOP","W",0,3,0,4,0,16335,"2:20"
21500951,"HOU","Houston Rockets",2016-03-09,"HOU @ PHI","W","PHI","HOU","L",3,0,0,1,0,15237,"2:34"
21500951,"PHI","Philadelphia 76ers",2016-03-09,"PHI vs. HOU","L","PHI","HOU","L",0,1,12,0,0,15237,"2:34"
21500952,"MIL","Milwaukee Bucks",2016-03-09,"MIL vs. MIA","W","MIL","MIA","W",0,1,2,0,0,15005,"2:28"
21500952,"MIA","Miami Heat",2016-03-09,"MIA @ MIL","L","MIL","MIA","W",1,0,0,5,0,15005,"2:28"
21500953,"BOS","Boston Celtics",2016-03-09,"BOS vs. MEM","W","BOS","MEM","W",0,1,1,0,0,17790,"2:23"
21500953,"MEM","Memphis Grizzlies",2016-03-09,"MEM @ BOS","L","BOS","MEM","W",2,0,0,1,0,17790,"2:23"
21500954,"DET","Detroit Pistons",2016-03-09,"DET @ DAL","W","DAL","DET","L",1,0,0,1,0,20249,"2:14"
21500954,"DAL","Dallas Mavericks",2016-03-09,"DAL vs. DET","L","DAL","DET","L",0,2,3,0,0,20249,"2:14"
21500955,"OKC","Oklahoma City Thunder",2016-03-09,"OKC vs. LAC","W","OKC","LAC","W",0,1,0,1,0,18203,"2:18"
21500955,"LAC","Los Angeles Clippers",2016-03-09,"LAC @ OKC","L","OKC","LAC","W",2,0,0,1,0,18203,"2:18"
21500956,"PHX","Phoenix Suns",2016-03-09,"PHX vs. NYK","L","PHX","NYK","L",0,1,0,2,0,17105,"2:01"
21500956,"NYK","New York Knicks",2016-03-09,"NYK @ PHX","W","PHX","NYK","L",2,0,1,0,1,17105,"2:01"
21500957,"CLE","Cleveland Cavaliers",2016-03-09,"CLE @ SAC","W","SAC","CLE","L",1,0,1,0,0,17317,"2:23"
21500957,"SAC","Sacramento Kings",2016-03-09,"SAC vs. CLE","L","SAC","CLE","L",0,1,2,0,0,17317,"2:23"
21500958,"GSW","Golden State Warriors",2016-03-09,"GSW vs. UTA","W","GSW","UTA","W",0,2,0,1,0,19596,"2:07"
21500958,"UTA","Utah Jazz",2016-03-09,"UTA @ GSW","L","GSW","UTA","W",1,0,1,0,1,19596,"2:07"
21500959,"TOR","Toronto Raptors",2016-03-10,"TOR vs. ATL","W","TOR","ATL","W",0,5,0,1,0,19800,"2:17"
21500959,"ATL","Atlanta Hawks",2016-03-10,"ATL @ TOR","L","TOR","ATL","W",5,0,0,3,0,19800,"2:17"
21500960,"SAS","San Antonio Spurs",2016-03-10,"SAS vs. CHI","W","SAS","CHI","W",0,1,0,1,0,18418,"2:13"
21500960,"CHI","Chicago Bulls",2016-03-10,"CHI @ SAS","L","SAS","CHI","W",1,0,0,2,0,18418,"2:13"
21500961,"PHX","Phoenix Suns",2016-03-10,"PHX @ DEN","L","DEN","PHX","W",1,0,1,0,1,11582,"2:16"
21500961,"DEN","Denver Nuggets",2016-03-10,"DEN vs. PHX","W","DEN","PHX","W",0,6,0,2,0,11582,"2:16"
21500962,"LAL","Los Angeles Lakers",2016-03-10,"LAL vs. CLE","L","LAL","CLE","L",0,4,0,2,0,18997,"2:19"
21500962,"CLE","Cleveland Cavaliers",2016-03-10,"CLE @ LAL","W","LAL","CLE","L",2,0,0,1,1,18997,"2:19"
21500963,"DET","Detroit Pistons",2016-03-11,"DET @ CHA","L","CHA","DET","W",2,0,0,2,0,18189,"2:17"
21500963,"CHA","Charlotte Hornets",2016-03-11,"CHA vs. DET","W","CHA","DET","W",0,4,0,5,0,18189,"2:17"
21500964,"BKN","Brooklyn Nets",2016-03-11,"BKN @ PHI","L","PHI","BKN","W",9,0,2,0,0,14128,"2:13"
21500964,"PHI","Philadelphia 76ers",2016-03-11,"PHI vs. BKN","W","PHI","BKN","W",0,2,13,0,0,14128,"2:13"
21500965,"HOU","Houston Rockets",2016-03-11,"HOU @ BOS","W","BOS","HOU","L",4,0,0,2,0,18624,"2:19"
21500965,"BOS","Boston Celtics",2016-03-11,"BOS vs. HOU","L","BOS","HOU","L",0,2,0,1,0,18624,"2:19"
21500966,"MIA","Miami Heat",2016-03-11,"MIA @ CHI","W","CHI","MIA","L",2,0,1,0,0,22067,"1:59"
21500966,"CHI","Chicago Bulls",2016-03-11,"CHI vs. MIA","L","CHI","MIA","L",0,1,1,0,1,22067,"1:59"
21500967,"NOP","New Orleans Pelicans",2016-03-11,"NOP @ MEM","L","MEM","NOP","W",2,0,1,0,0,18119,"2:46"
21500967,"MEM","Memphis Grizzlies",2016-03-11,"MEM vs. NOP","W","MEM","NOP","W",0,1,1,0,0,18119,"2:46"
21500968,"OKC","Oklahoma City Thunder",2016-03-11,"OKC vs. MIN","L","OKC","MIN","L",0,2,0,2,0,18203,"2:25"
21500968,"MIN","Minnesota Timberwolves",2016-03-11,"MIN @ OKC","W","OKC","MIN","L",1,0,2,0,0,18203,"2:25"
21500969,"UTA","Utah Jazz",2016-03-11,"UTA vs. WAS","W","UTA","WAS","W",0,1,2,0,0,19911,"2:09"
21500969,"WAS","Washington Wizards",2016-03-11,"WAS @ UTA","L","UTA","WAS","W",2,0,3,0,0,19911,"2:09"
21500970,"ORL","Orlando Magic",2016-03-11,"ORL @ SAC","W","SAC","ORL","L",3,0,3,0,0,17081,"2:09"
21500970,"SAC","Sacramento Kings",2016-03-11,"SAC vs. ORL","L","SAC","ORL","L",0,2,3,0,0,17081,"2:09"
21500971,"GSW","Golden State Warriors",2016-03-11,"GSW vs. POR","W","GSW","POR","W",0,3,0,2,0,19596,"2:10"
21500971,"POR","Portland Trail Blazers",2016-03-11,"POR @ GSW","L","GSW","POR","W",1,0,0,1,0,19596,"2:10"
21500972,"LAC","Los Angeles Clippers",2016-03-11,"LAC vs. NYK","W","LAC","NYK","W",0,1,1,0,0,19175,"2:17"
21500972,"NYK","New York Knicks",2016-03-11,"NYK @ LAC","L","LAC","NYK","W",3,0,0,1,0,19175,"2:17"
21500973,"DAL","Dallas Mavericks",2016-03-12,"DAL vs. IND","L","DAL","IND","L",0,3,4,0,0,20459,"2:19"
21500973,"IND","Indiana Pacers",2016-03-12,"IND @ DAL","W","DAL","IND","L",1,0,0,2,0,20459,"2:19"
21500974,"ATL","Atlanta Hawks",2016-03-12,"ATL vs. MEM","W","ATL","MEM","W",0,1,1,0,0,17515,"1:59"
21500974,"MEM","Memphis Grizzlies",2016-03-12,"MEM @ ATL","L","ATL","MEM","W",1,0,0,1,1,17515,"1:59"
21500975,"CHA","Charlotte Hornets",2016-03-12,"CHA vs. HOU","W","CHA","HOU","W",0,5,0,6,1,19303,"2:07"
21500975,"HOU","Houston Rockets",2016-03-12,"HOU @ CHA","L","CHA","HOU","W",5,0,0,3,1,19303,"2:07"
21500976,"DET","Detroit Pistons",2016-03-12,"DET @ PHI","W","PHI","DET","L",3,0,1,0,1,16087,"2:16"
21500976,"PHI","Philadelphia 76ers",2016-03-12,"PHI vs. DET","L","PHI","DET","L",0,3,0,1,1,16087,"2:16"
21500977,"TOR","Toronto Raptors",2016-03-12,"TOR vs. MIA","W","TOR","MIA","W",0,6,0,2,0,19800,"2:38"
21500977,"MIA","Miami Heat",2016-03-12,"MIA @ TOR","L","TOR","MIA","W",3,0,0,1,1,19800,"2:38"
21500978,"NOP","New Orleans Pelicans",2016-03-12,"NOP @ MIL","L","MIL","NOP","W",3,0,2,0,1,16518,"2:07"
21500978,"MIL","Milwaukee Bucks",2016-03-12,"MIL vs. NOP","W","MIL","NOP","W",0,2,0,1,0,16518,"2:07"
21500979,"OKC","Oklahoma City Thunder",2016-03-12,"OKC @ SAS","L","SAS","OKC","W",1,0,1,0,1,18418,"2:21"
21500979,"SAS","San Antonio Spurs",2016-03-12,"SAS vs. OKC","W","SAS","OKC","W",0,2,0,2,0,18418,"2:21"
21500980,"WAS","Washington Wizards",2016-03-12,"WAS @ DEN","L","DEN","WAS","W",3,0,4,0,1,13213,"2:29"
21500980,"DEN","Denver Nuggets",2016-03-12,"DEN vs. WAS","W","DEN","WAS","W",0,7,0,3,0,13213,"2:29"
21500981,"GSW","Golden State Warriors",2016-03-12,"GSW vs. PHX","W","GSW","PHX","W",0,4,0,3,1,19596,"2:14"
21500981,"PHX","Phoenix Suns",2016-03-12,"PHX @ GSW","L","GSW","PHX","W",2,0,2,0,0,19596,"2:14"
21500982,"POR","Portland Trail Blazers",2016-03-12,"POR vs. ORL","W","POR","ORL","W",0,1,1,0,1,19452,"1:59"
21500982,"ORL","Orlando Magic",2016-03-12,"ORL @ POR","L","POR","ORL","W",4,0,0,1,1,19452,"1:59"
21500983,"CLE","Cleveland Cavaliers",2016-03-13,"CLE @ LAC","W","LAC","CLE","L",3,0,0,2,0,19342,"2:13"
21500983,"LAC","Los Angeles Clippers",2016-03-13,"LAC vs. CLE","L","LAC","CLE","L",0,2,0,1,0,19342,"2:13"
21500984,"IND","Indiana Pacers",2016-03-13,"IND @ ATL","L","ATL","IND","W",2,0,0,3,1,17066,"1:59"
21500984,"ATL","Atlanta Hawks",2016-03-13,"ATL vs. IND","W","ATL","IND","W",0,2,0,1,1,17066,"1:59"
21500985,"MIL","Milwaukee Bucks",2016-03-13,"MIL @ BKN","W","BKN","MIL","L",1,0,0,2,1,15241,"2:06"
21500985,"BKN","Brooklyn Nets",2016-03-13,"BKN vs. MIL","L","BKN","MIL","L",0,1,3,0,0,15241,"2:06"
21500986,"SAC","Sacramento Kings",2016-03-13,"SAC vs. UTA","L","SAC","UTA","L",0,3,4,0,0,17023,"2:19"
21500986,"UTA","Utah Jazz",2016-03-13,"UTA @ SAC","W","SAC","UTA","L",1,0,0,1,0,17023,"2:19"
21500987,"NYK","New York Knicks",2016-03-13,"NYK @ LAL","W","LAL","NYK","L",4,0,1,0,0,18997,"2:08"
21500987,"LAL","Los Angeles Lakers",2016-03-13,"LAL vs. NYK","L","LAL","NYK","L",0,5,1,0,0,18997,"2:08"
21500988,"CHA","Charlotte Hornets",2016-03-14,"CHA vs. DAL","L","CHA","DAL","L",0,6,0,7,0,15686,"2:22"
21500988,"DAL","Dallas Mavericks",2016-03-14,"DAL @ CHA","W","CHA","DAL","L",1,0,5,0,0,15686,"2:22"
21500989,"WAS","Washington Wizards",2016-03-14,"WAS vs. DET","W","WAS","DET","W",0,1,5,0,0,18042,"2:20"
21500989,"DET","Detroit Pistons",2016-03-14,"DET @ WAS","L","WAS","DET","W",4,0,0,1,0,18042,"2:20"
21500990,"DEN","Denver Nuggets",2016-03-14,"DEN @ MIA","L","MIA","DEN","W",1,0,0,4,0,19744,"2:15"
21500990,"MIA","Miami Heat",2016-03-14,"MIA vs. DEN","W","MIA","DEN","W",0,1,1,0,0,19744,"2:15"
21500991,"TOR","Toronto Raptors",2016-03-14,"TOR vs. CHI","L","TOR","CHI","L",0,7,0,3,0,19800,"2:24"
21500991,"CHI","Chicago Bulls",2016-03-14,"CHI @ TOR","W","TOR","CHI","L",1,0,2,0,0,19800,"2:24"
21500992,"HOU","Houston Rockets",2016-03-14,"HOU vs. MEM","W","HOU","MEM","W",0,1,1,0,0,18226,"2:18"
21500992,"MEM","Memphis Grizzlies",2016-03-14,"MEM @ HOU","L","HOU","MEM","W",2,0,1,0,0,18226,"2:18"
21500993,"OKC","Oklahoma City Thunder",2016-03-14,"OKC vs. POR","W","OKC","POR","W",0,1,2,0,0,18203,"2:09"
21500993,"POR","Portland Trail Blazers",2016-03-14,"POR @ OKC","L","OKC","POR","W",1,0,0,1,0,18203,"2:09"
21500994,"UTA","Utah Jazz",2016-03-14,"UTA vs. CLE","W","UTA","CLE","W",0,1,0,2,1,19911,"2:18"
21500994,"CLE","Cleveland Cavaliers",2016-03-14,"CLE @ UTA","L","UTA","CLE","W",4,0,0,3,1,19911,"2:18"
21500995,"MIN","Minnesota Timberwolves",2016-03-14,"MIN @ PHX","L","PHX","MIN","W",2,0,0,1,0,17480,"2:25"
21500995,"PHX","Phoenix Suns",2016-03-14,"PHX vs. MIN","W","PHX","MIN","W",0,1,3,0,0,17480,"2:25"
21500996,"GSW","Golden State Warriors",2016-03-14,"GSW vs. NOP","W","GSW","NOP","W",0,5,0,4,0,19596,"2:12"
21500996,"NOP","New Orleans Pelicans",2016-03-14,"NOP @ GSW","L","GSW","NOP","W",4,0,3,0,0,19596,"2:12"
21500997,"IND","Indiana Pacers",2016-03-15,"IND vs. BOS","W","IND","BOS","W",0,1,1,0,0,17118,"2:18"
21500997,"BOS","Boston Celtics",2016-03-15,"BOS @ IND","L","IND","BOS","W",1,0,1,0,0,17118,"2:18"
21500998,"ORL","Orlando Magic",2016-03-15,"ORL vs. DEN","W","ORL","DEN","W",0,1,1,0,0,16988,"2:11"
21500998,"DEN","Denver Nuggets",2016-03-15,"DEN @ ORL","L","ORL","DEN","W",2,0,1,0,1,16988,"2:11"
